onset	duration	sample	trial_type	response_time	stim_file	value
143.7580000000	n/a	n/a	Fixation	n/a	n/a	S100
144.7000000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
145.4600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
145.9280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
146.4940000000	n/a	n/a	Fixation	n/a	n/a	S100
147.5260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
148.0600000000	n/a	n/a	Response: Right	n/a	n/a	S  3
148.5300000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
149.0960000000	n/a	n/a	Fixation	n/a	n/a	S100
150.0880000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
150.6320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
150.9320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
151.4980000000	n/a	n/a	Fixation	n/a	n/a	S100
152.3700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
152.9760000000	n/a	n/a	Response: Left	n/a	n/a	S  2
153.4000000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
153.9660000000	n/a	n/a	Fixation	n/a	n/a	S100
154.8480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
155.3920000000	n/a	n/a	Response: Left	n/a	n/a	S  2
155.6520000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
156.2180000000	n/a	n/a	Fixation	n/a	n/a	S100
157.0800000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
157.6360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
157.9360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
158.5040000000	n/a	n/a	Fixation	n/a	n/a	S100
159.4140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
159.8720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
160.2540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
160.8220000000	n/a	n/a	Fixation	n/a	n/a	S100
161.7540000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
162.2360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
162.5400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
163.1080000000	n/a	n/a	Fixation	n/a	n/a	S100
164.0080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
164.6000000000	n/a	n/a	Response: Up	n/a	n/a	S  1
164.9580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
165.5260000000	n/a	n/a	Fixation	n/a	n/a	S100
166.3960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
166.8880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
167.2600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
167.8280000000	n/a	n/a	Fixation	n/a	n/a	S100
168.7580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
169.1840000000	n/a	n/a	Response: Left	n/a	n/a	S  2
169.4780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
170.0460000000	n/a	n/a	Fixation	n/a	n/a	S100
171.0960000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
171.5320000000	n/a	n/a	Response: Left	n/a	n/a	S  2
171.8300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
172.3980000000	n/a	n/a	Fixation	n/a	n/a	S100
173.3180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
173.7520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
174.0160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
174.5820000000	n/a	n/a	Fixation	n/a	n/a	S100
175.6140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
176.4120000000	n/a	n/a	Response: Left	n/a	n/a	S  2
176.8000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
177.3680000000	n/a	n/a	Fixation	n/a	n/a	S100
178.3200000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
178.8480000000	n/a	n/a	Response: Up	n/a	n/a	S  1
179.2360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
179.8040000000	n/a	n/a	Fixation	n/a	n/a	S100
180.7040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
181.2600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
181.5540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
182.1220000000	n/a	n/a	Fixation	n/a	n/a	S100
183.0320000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
183.5920000000	n/a	n/a	Response: Up	n/a	n/a	S  1
183.9220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
184.4900000000	n/a	n/a	Fixation	n/a	n/a	S100
185.4020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
185.8880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
186.1920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
186.7580000000	n/a	n/a	Fixation	n/a	n/a	S100
187.7300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
188.2760000000	n/a	n/a	Response: Left	n/a	n/a	S  2
188.6600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
189.2260000000	n/a	n/a	Fixation	n/a	n/a	S100
190.2480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
190.6640000000	n/a	n/a	Response: Left	n/a	n/a	S  2
190.9940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
191.5620000000	n/a	n/a	Fixation	n/a	n/a	S100
192.6040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
193.0840000000	n/a	n/a	Response: Right	n/a	n/a	S  3
193.3640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
193.9300000000	n/a	n/a	Fixation	n/a	n/a	S100
194.9120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
195.4080000000	n/a	n/a	Response: Up	n/a	n/a	S  1
195.7320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
196.2980000000	n/a	n/a	Fixation	n/a	n/a	S100
197.3000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
197.7360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
198.1840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
198.7500000000	n/a	n/a	Fixation	n/a	n/a	S100
199.6720000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
200.1880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
200.4680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
201.0360000000	n/a	n/a	Fixation	n/a	n/a	S100
202.0780000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
202.4960000000	n/a	n/a	Response: Up	n/a	n/a	S  1
202.8880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
203.4540000000	n/a	n/a	Fixation	n/a	n/a	S100
204.3660000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
204.8640000000	n/a	n/a	Response: Right	n/a	n/a	S  3
205.1220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
205.6900000000	n/a	n/a	Fixation	n/a	n/a	S100
206.5600000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
207.0120000000	n/a	n/a	Response: Right	n/a	n/a	S  3
207.3240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
207.8920000000	n/a	n/a	Fixation	n/a	n/a	S100
208.9220000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
209.3080000000	n/a	n/a	Response: Right	n/a	n/a	S  3
209.6600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
210.2260000000	n/a	n/a	Fixation	n/a	n/a	S100
211.1880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
211.5800000000	n/a	n/a	Response: Right	n/a	n/a	S  3
211.9940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
212.5620000000	n/a	n/a	Fixation	n/a	n/a	S100
213.5020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
214.0160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
214.3960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
214.9640000000	n/a	n/a	Fixation	n/a	n/a	S100
215.8940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
216.3360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
216.7480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
217.3140000000	n/a	n/a	Fixation	n/a	n/a	S100
218.2160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
218.6960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
219.0660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
219.6340000000	n/a	n/a	Fixation	n/a	n/a	S100
220.4840000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
221.0400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
221.3680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
221.9360000000	n/a	n/a	Fixation	n/a	n/a	S100
222.8260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
223.3360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
223.6360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
224.2040000000	n/a	n/a	Fixation	n/a	n/a	S100
225.1640000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
225.6000000000	n/a	n/a	Response: Left	n/a	n/a	S  2
226.0720000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
226.6380000000	n/a	n/a	Fixation	n/a	n/a	S100
227.6700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
228.6100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
228.9400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
229.5080000000	n/a	n/a	Fixation	n/a	n/a	S100
230.4580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
230.8660000000	n/a	n/a	Response: Left	n/a	n/a	S  2
231.2260000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
231.7920000000	n/a	n/a	Fixation	n/a	n/a	S100
232.7740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
233.8860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
234.2620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
234.8280000000	n/a	n/a	Fixation	n/a	n/a	S100
235.7500000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
236.2060000000	n/a	n/a	Response: Up	n/a	n/a	S  1
236.4800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
237.0460000000	n/a	n/a	Fixation	n/a	n/a	S100
238.0280000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
238.6700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
239.0320000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
239.5980000000	n/a	n/a	Fixation	n/a	n/a	S100
240.6300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
241.3780000000	n/a	n/a	Response: Right	n/a	n/a	S  3
241.7340000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
242.3000000000	n/a	n/a	Fixation	n/a	n/a	S100
243.3220000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
243.7940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
244.1360000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
244.7020000000	n/a	n/a	Fixation	n/a	n/a	S100
245.6440000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
246.3380000000	n/a	n/a	Response: Left	n/a	n/a	S  2
246.7380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
247.3040000000	n/a	n/a	Fixation	n/a	n/a	S100
248.1560000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
248.6260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
248.9380000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
249.5060000000	n/a	n/a	Fixation	n/a	n/a	S100
250.4380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
251.6580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
252.0580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
252.6260000000	n/a	n/a	Fixation	n/a	n/a	S100
253.6260000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
254.2980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
254.6100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
255.1780000000	n/a	n/a	Fixation	n/a	n/a	S100
256.1080000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
256.5460000000	n/a	n/a	Response: Left	n/a	n/a	S  2
256.8940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
257.4620000000	n/a	n/a	Fixation	n/a	n/a	S100
258.3540000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
258.9780000000	n/a	n/a	Response: Right	n/a	n/a	S  3
259.2460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
259.8140000000	n/a	n/a	Fixation	n/a	n/a	S100
260.7760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
261.4860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
261.7660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
262.3320000000	n/a	n/a	Fixation	n/a	n/a	S100
263.2240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
263.7780000000	n/a	n/a	Response: Right	n/a	n/a	S  3
264.1840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
264.7500000000	n/a	n/a	Fixation	n/a	n/a	S100
265.6320000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
266.1340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
266.4360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
267.0020000000	n/a	n/a	Fixation	n/a	n/a	S100
268.0040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
268.5980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
268.9200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
269.4880000000	n/a	n/a	Fixation	n/a	n/a	S100
270.4300000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
270.8860000000	n/a	n/a	Response: Left	n/a	n/a	S  2
271.3220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
271.8900000000	n/a	n/a	Fixation	n/a	n/a	S100
272.7400000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
273.2140000000	n/a	n/a	Response: Left	n/a	n/a	S  2
273.5580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
274.1240000000	n/a	n/a	Fixation	n/a	n/a	S100
275.1460000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
275.5940000000	n/a	n/a	Response: Right	n/a	n/a	S  3
276.0420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
306.1660000000	n/a	n/a	Fixation	n/a	n/a	S100
307.0380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
307.7180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
308.0680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
308.6340000000	n/a	n/a	Fixation	n/a	n/a	S100
309.6660000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
310.1900000000	n/a	n/a	Response: Right	n/a	n/a	S  3
310.6520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
311.2200000000	n/a	n/a	Fixation	n/a	n/a	S100
312.1100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
312.7020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
313.0040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
313.5720000000	n/a	n/a	Fixation	n/a	n/a	S100
314.5920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
315.0020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
315.3560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
315.9240000000	n/a	n/a	Fixation	n/a	n/a	S100
316.9740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
317.3860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
317.7080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
318.2740000000	n/a	n/a	Fixation	n/a	n/a	S100
319.1960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
319.6700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
319.9920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
320.5600000000	n/a	n/a	Fixation	n/a	n/a	S100
321.5920000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
322.0220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
322.4620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
323.0280000000	n/a	n/a	Fixation	n/a	n/a	S100
323.9900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
324.4540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
324.9140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
325.4800000000	n/a	n/a	Fixation	n/a	n/a	S100
326.4120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
326.8780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
327.1980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
327.7660000000	n/a	n/a	Fixation	n/a	n/a	S100
328.6160000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
329.0620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
329.3340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
329.9000000000	n/a	n/a	Fixation	n/a	n/a	S100
330.7920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
331.2580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
331.5520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
332.1180000000	n/a	n/a	Fixation	n/a	n/a	S100
