onset	duration	sample	trial_type	response_time	stim_file	value
329.4060000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
329.9720000000	n/a	n/a	Fixation	n/a	n/a	S100
330.9640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
331.4400000000	n/a	n/a	Response: Up	n/a	n/a	S  1
331.9080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
332.4740000000	n/a	n/a	Fixation	n/a	n/a	S100
333.4060000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
333.9360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
334.3920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
334.9600000000	n/a	n/a	Fixation	n/a	n/a	S100
335.8300000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
336.3680000000	n/a	n/a	Response: Right	n/a	n/a	S  3
336.7600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
337.3280000000	n/a	n/a	Fixation	n/a	n/a	S100
338.3300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
338.9160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
339.1800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
339.7460000000	n/a	n/a	Fixation	n/a	n/a	S100
340.6780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
341.1440000000	n/a	n/a	Response: Left	n/a	n/a	S  2
341.4140000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
341.9820000000	n/a	n/a	Fixation	n/a	n/a	S100
342.8320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
343.3320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
343.7160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
344.2840000000	n/a	n/a	Fixation	n/a	n/a	S100
345.2540000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
345.7760000000	n/a	n/a	Response: Left	n/a	n/a	S  2
346.1840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
346.7520000000	n/a	n/a	Fixation	n/a	n/a	S100
347.6620000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
348.2200000000	n/a	n/a	Response: Up	n/a	n/a	S  1
348.5700000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
349.1360000000	n/a	n/a	Fixation	n/a	n/a	S100
350.0480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
350.7320000000	n/a	n/a	Response: Left	n/a	n/a	S  2
351.1040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
351.6720000000	n/a	n/a	Fixation	n/a	n/a	S100
352.6540000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
353.2640000000	n/a	n/a	Response: Left	n/a	n/a	S  2
353.5560000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
354.1240000000	n/a	n/a	Fixation	n/a	n/a	S100
355.1260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
355.7160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
356.0760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
356.6420000000	n/a	n/a	Fixation	n/a	n/a	S100
357.5140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
358.2240000000	n/a	n/a	Response: Up	n/a	n/a	S  1
358.6940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
359.2620000000	n/a	n/a	Fixation	n/a	n/a	S100
360.2220000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
360.7960000000	n/a	n/a	Response: Up	n/a	n/a	S  1
361.1620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
361.7300000000	n/a	n/a	Fixation	n/a	n/a	S100
362.6720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
363.1880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
363.4820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
364.0480000000	n/a	n/a	Fixation	n/a	n/a	S100
364.9200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
365.3440000000	n/a	n/a	Response: Up	n/a	n/a	S  1
365.7320000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
366.3000000000	n/a	n/a	Fixation	n/a	n/a	S100
367.2120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
367.7160000000	n/a	n/a	Response: Left	n/a	n/a	S  2
368.1840000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
368.7520000000	n/a	n/a	Fixation	n/a	n/a	S100
369.7320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
370.2880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
370.6860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
371.2540000000	n/a	n/a	Fixation	n/a	n/a	S100
372.1740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
372.8320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
373.2560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
373.8220000000	n/a	n/a	Fixation	n/a	n/a	S100
374.8740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
375.5040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
375.8240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
376.3900000000	n/a	n/a	Fixation	n/a	n/a	S100
377.2720000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
377.7840000000	n/a	n/a	Response: Up	n/a	n/a	S  1
378.0420000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
378.6100000000	n/a	n/a	Fixation	n/a	n/a	S100
379.5500000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
380.1840000000	n/a	n/a	Response: Left	n/a	n/a	S  2
380.5280000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
381.0940000000	n/a	n/a	Fixation	n/a	n/a	S100
382.1160000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
382.5840000000	n/a	n/a	Response: Right	n/a	n/a	S  3
382.8620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
383.4300000000	n/a	n/a	Fixation	n/a	n/a	S100
384.3000000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
384.8240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
385.2300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
385.7980000000	n/a	n/a	Fixation	n/a	n/a	S100
386.7300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
387.5520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
387.9340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
388.5000000000	n/a	n/a	Fixation	n/a	n/a	S100
389.4420000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
390.1040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
390.3840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
390.9520000000	n/a	n/a	Fixation	n/a	n/a	S100
391.8640000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
392.5040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
392.8200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
393.3880000000	n/a	n/a	Fixation	n/a	n/a	S100
394.3280000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
394.9000000000	n/a	n/a	Response: Left	n/a	n/a	S  2
395.2720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
395.8400000000	n/a	n/a	Fixation	n/a	n/a	S100
396.8600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
397.4400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
397.8580000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
398.4240000000	n/a	n/a	Fixation	n/a	n/a	S100
399.3960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
399.9520000000	n/a	n/a	Response: Up	n/a	n/a	S  1
400.4100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
400.9760000000	n/a	n/a	Fixation	n/a	n/a	S100
401.8680000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
402.3360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
402.7780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
403.3440000000	n/a	n/a	Fixation	n/a	n/a	S100
404.3760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
404.8760000000	n/a	n/a	Response: Up	n/a	n/a	S  1
405.3300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
405.8960000000	n/a	n/a	Fixation	n/a	n/a	S100
406.8580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
407.3760000000	n/a	n/a	Response: Up	n/a	n/a	S  1
407.6640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
408.2320000000	n/a	n/a	Fixation	n/a	n/a	S100
409.1740000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
409.5120000000	n/a	n/a	Response: Right	n/a	n/a	S  3
409.9160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
410.4840000000	n/a	n/a	Fixation	n/a	n/a	S100
411.4440000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
412.0000000000	n/a	n/a	Response: Left	n/a	n/a	S  2
412.3520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
412.9180000000	n/a	n/a	Fixation	n/a	n/a	S100
413.8100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
414.4100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
414.7040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
415.2700000000	n/a	n/a	Fixation	n/a	n/a	S100
416.2820000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
416.9180000000	n/a	n/a	Response: Left	n/a	n/a	S  2
417.3880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
417.9560000000	n/a	n/a	Fixation	n/a	n/a	S100
418.8880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
419.3540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
419.7080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
420.2740000000	n/a	n/a	Fixation	n/a	n/a	S100
421.3160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
421.7860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
422.0920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
422.6600000000	n/a	n/a	Fixation	n/a	n/a	S100
423.6400000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
424.0700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
424.4940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
425.0620000000	n/a	n/a	Fixation	n/a	n/a	S100
426.0420000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
426.6660000000	n/a	n/a	Response: Left	n/a	n/a	S  2
427.1120000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
427.6800000000	n/a	n/a	Fixation	n/a	n/a	S100
428.6820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
429.1860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
429.6140000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
430.1820000000	n/a	n/a	Fixation	n/a	n/a	S100
431.0720000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
431.6220000000	n/a	n/a	Response: Right	n/a	n/a	S  3
432.0660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
432.6340000000	n/a	n/a	Fixation	n/a	n/a	S100
433.5740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
434.2220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
434.5020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
435.0680000000	n/a	n/a	Fixation	n/a	n/a	S100
436.0400000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
436.5780000000	n/a	n/a	Response: Left	n/a	n/a	S  2
436.9040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
437.4700000000	n/a	n/a	Fixation	n/a	n/a	S100
438.3520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
438.8780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
439.3380000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
439.9060000000	n/a	n/a	Fixation	n/a	n/a	S100
440.9380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
441.5100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
441.8900000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
442.4580000000	n/a	n/a	Fixation	n/a	n/a	S100
443.4300000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
443.9780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
444.3760000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
549.1720000000	n/a	n/a	Fixation	n/a	n/a	S100
550.1340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
550.7540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
551.1400000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
551.7080000000	n/a	n/a	Fixation	n/a	n/a	S100
552.5580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
553.0460000000	n/a	n/a	Response: Left	n/a	n/a	S  2
553.3760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
553.9420000000	n/a	n/a	Fixation	n/a	n/a	S100
554.8540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
555.3800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
555.7600000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
556.3280000000	n/a	n/a	Fixation	n/a	n/a	S100
557.3480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
557.8200000000	n/a	n/a	Response: Left	n/a	n/a	S  2
558.2300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
558.7960000000	n/a	n/a	Fixation	n/a	n/a	S100
559.6580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
560.1640000000	n/a	n/a	Response: Left	n/a	n/a	S  2
560.4300000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
560.9980000000	n/a	n/a	Fixation	n/a	n/a	S100
562.0000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
562.5920000000	n/a	n/a	Response: Up	n/a	n/a	S  1
562.9820000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
563.5500000000	n/a	n/a	Fixation	n/a	n/a	S100
564.4720000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
565.0160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
565.4520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
566.0180000000	n/a	n/a	Fixation	n/a	n/a	S100
567.0300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
567.7280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
568.1200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
568.6880000000	n/a	n/a	Fixation	n/a	n/a	S100
569.6580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
570.2080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
570.5720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
571.1400000000	n/a	n/a	Fixation	n/a	n/a	S100
572.0400000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
572.5240000000	n/a	n/a	Response: Left	n/a	n/a	S  2
572.7900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
573.3580000000	n/a	n/a	Fixation	n/a	n/a	S100
574.3780000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
574.8560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
575.2760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
575.8420000000	n/a	n/a	Fixation	n/a	n/a	S100
