onset	duration	sample	trial_type	response_time	stim_file	value
1608.8300000000	n/a	n/a	Fixation	n/a	n/a	S100
1609.7720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
1610.2260000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1610.5820000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
1611.1500000000	n/a	n/a	Fixation	n/a	n/a	S100
1612.2000000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
1612.7780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1613.0840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1613.6500000000	n/a	n/a	Fixation	n/a	n/a	S100
1614.6220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
1614.9020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
1615.3520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1615.9200000000	n/a	n/a	Fixation	n/a	n/a	S100
1616.9300000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
1617.2020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
1617.5540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
1618.1220000000	n/a	n/a	Fixation	n/a	n/a	S100
1619.0320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
1619.4740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1619.7720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1620.3400000000	n/a	n/a	Fixation	n/a	n/a	S100
1621.3900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
1621.7580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
1622.1580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1622.7240000000	n/a	n/a	Fixation	n/a	n/a	S100
1623.6760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
1624.0980000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1624.4260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1624.9920000000	n/a	n/a	Fixation	n/a	n/a	S100
1626.0140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
1626.5700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
1626.8940000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
1627.4620000000	n/a	n/a	Fixation	n/a	n/a	S100
1628.3220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
1628.8500000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1629.1120000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
1629.6800000000	n/a	n/a	Fixation	n/a	n/a	S100
1630.7220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
1630.7800000000	n/a	n/a	Response: Right	n/a	n/a	S  3
1631.1140000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
1631.6820000000	n/a	n/a	Fixation	n/a	n/a	S100
1632.7020000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
1633.1500000000	n/a	n/a	Response: Left	n/a	n/a	S  2
1633.4500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1634.0160000000	n/a	n/a	Fixation	n/a	n/a	S100
1634.9380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
1635.6820000000	n/a	n/a	Response: Right	n/a	n/a	S  3
1636.0520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1636.6180000000	n/a	n/a	Fixation	n/a	n/a	S100
1637.5000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
1638.0500000000	n/a	n/a	Response: Right	n/a	n/a	S  3
1638.4200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1638.9860000000	n/a	n/a	Fixation	n/a	n/a	S100
1639.8680000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
1640.3340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
1640.7380000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
1641.3060000000	n/a	n/a	Fixation	n/a	n/a	S100
1642.2260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
1642.6540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1642.9560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1643.5240000000	n/a	n/a	Fixation	n/a	n/a	S100
1644.5040000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
1644.9700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1645.3920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1645.9580000000	n/a	n/a	Fixation	n/a	n/a	S100
1646.8900000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
1647.3180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1647.7600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1648.3280000000	n/a	n/a	Fixation	n/a	n/a	S100
1649.2080000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
1649.6700000000	n/a	n/a	Response: Right	n/a	n/a	S  3
1649.9780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1650.5460000000	n/a	n/a	Fixation	n/a	n/a	S100
1651.5260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
1651.9660000000	n/a	n/a	Response: Left	n/a	n/a	S  2
1652.2480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1652.8140000000	n/a	n/a	Fixation	n/a	n/a	S100
1653.7260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
1654.1540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1654.5980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1655.1660000000	n/a	n/a	Fixation	n/a	n/a	S100
1656.0580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
1656.5540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
1656.9840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1657.5520000000	n/a	n/a	Fixation	n/a	n/a	S100
1658.4120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
1658.9220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
1659.2860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1659.8520000000	n/a	n/a	Fixation	n/a	n/a	S100
1660.8940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
1661.3700000000	n/a	n/a	Response: Right	n/a	n/a	S  3
1661.7880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1662.3540000000	n/a	n/a	Fixation	n/a	n/a	S100
1663.2760000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
1663.7340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
1664.0720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1664.6400000000	n/a	n/a	Fixation	n/a	n/a	S100
1665.6420000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
1666.1300000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1666.5420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1667.1080000000	n/a	n/a	Fixation	n/a	n/a	S100
1668.1000000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
1668.5140000000	n/a	n/a	Response: Up	n/a	n/a	S  1
1668.8600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
1669.4260000000	n/a	n/a	Fixation	n/a	n/a	S100
1670.3180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
1670.7420000000	n/a	n/a	Response: Right	n/a	n/a	S  3
1671.1940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
