onset	duration	sample	trial_type	response_time	stim_file	value
333.6380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
334.3140000000	n/a	n/a	Response: Left	n/a	n/a	S  2
334.7180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
335.2840000000	n/a	n/a	Fixation	n/a	n/a	S100
336.2860000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
336.8580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
337.1200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
337.6860000000	n/a	n/a	Fixation	n/a	n/a	S100
338.5780000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
339.1860000000	n/a	n/a	Response: Left	n/a	n/a	S  2
339.5040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
340.0720000000	n/a	n/a	Fixation	n/a	n/a	S100
341.1240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
341.6940000000	n/a	n/a	Response: Right	n/a	n/a	S  3
341.9900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
342.5580000000	n/a	n/a	Fixation	n/a	n/a	S100
343.4080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
344.0220000000	n/a	n/a	Response: Right	n/a	n/a	S  3
344.4920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
345.0580000000	n/a	n/a	Fixation	n/a	n/a	S100
346.0200000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
346.5940000000	n/a	n/a	Response: Left	n/a	n/a	S  2
346.9600000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
347.5280000000	n/a	n/a	Fixation	n/a	n/a	S100
348.4080000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
349.1420000000	n/a	n/a	Response: Up	n/a	n/a	S  1
349.4120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
349.9800000000	n/a	n/a	Fixation	n/a	n/a	S100
350.9700000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
351.8380000000	n/a	n/a	Response: Up	n/a	n/a	S  1
352.2980000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
352.8640000000	n/a	n/a	Fixation	n/a	n/a	S100
353.7460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
354.8980000000	n/a	n/a	Response: Up	n/a	n/a	S  1
355.2000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
355.7680000000	n/a	n/a	Fixation	n/a	n/a	S100
356.6480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
357.5140000000	n/a	n/a	Response: Left	n/a	n/a	S  2
357.9860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
358.5520000000	n/a	n/a	Fixation	n/a	n/a	S100
359.4940000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
360.4980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
360.8380000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
361.4040000000	n/a	n/a	Fixation	n/a	n/a	S100
362.3760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
363.2060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
363.5060000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
364.0740000000	n/a	n/a	Fixation	n/a	n/a	S100
365.0840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
365.9660000000	n/a	n/a	Response: Right	n/a	n/a	S  3
366.2580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
366.8260000000	n/a	n/a	Fixation	n/a	n/a	S100
367.7160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
368.3020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
368.6440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
369.2100000000	n/a	n/a	Fixation	n/a	n/a	S100
370.0820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
371.0060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
371.2960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
371.8620000000	n/a	n/a	Fixation	n/a	n/a	S100
372.7840000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
373.8140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
374.1980000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
374.7640000000	n/a	n/a	Fixation	n/a	n/a	S100
375.7160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
376.3180000000	n/a	n/a	Response: Left	n/a	n/a	S  2
376.7160000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
377.2840000000	n/a	n/a	Fixation	n/a	n/a	S100
378.1540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
378.7820000000	n/a	n/a	Response: Up	n/a	n/a	S  1
379.1180000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
379.6860000000	n/a	n/a	Fixation	n/a	n/a	S100
380.6060000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
381.3380000000	n/a	n/a	Response: Left	n/a	n/a	S  2
381.6860000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
382.2540000000	n/a	n/a	Fixation	n/a	n/a	S100
383.2060000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
383.7980000000	n/a	n/a	Response: Up	n/a	n/a	S  1
384.2380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
384.8060000000	n/a	n/a	Fixation	n/a	n/a	S100
385.8580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
386.4420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
386.7900000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
387.3580000000	n/a	n/a	Fixation	n/a	n/a	S100
388.2380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
388.8220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
389.1100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
389.6760000000	n/a	n/a	Fixation	n/a	n/a	S100
390.6480000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
391.9420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
392.2940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
392.8620000000	n/a	n/a	Fixation	n/a	n/a	S100
393.8840000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
394.5260000000	n/a	n/a	Response: Up	n/a	n/a	S  1
394.8640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
395.4300000000	n/a	n/a	Fixation	n/a	n/a	S100
396.4220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
397.4380000000	n/a	n/a	Response: Up	n/a	n/a	S  1
397.7160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
398.2820000000	n/a	n/a	Fixation	n/a	n/a	S100
399.3240000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
400.1820000000	n/a	n/a	Response: Right	n/a	n/a	S  3
400.6020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
401.1680000000	n/a	n/a	Fixation	n/a	n/a	S100
402.1100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
402.7100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
403.0700000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
403.6360000000	n/a	n/a	Fixation	n/a	n/a	S100
404.5880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
405.6820000000	n/a	n/a	Response: Up	n/a	n/a	S  1
406.0220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
406.5900000000	n/a	n/a	Fixation	n/a	n/a	S100
407.5400000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
408.3060000000	n/a	n/a	Response: Up	n/a	n/a	S  1
408.6740000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
409.2420000000	n/a	n/a	Fixation	n/a	n/a	S100
410.2420000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
412.1760000000	n/a	n/a	Feedback Null: "No Response"	n/a	n/a	S  4
412.7440000000	n/a	n/a	Fixation	n/a	n/a	S100
413.7840000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
414.3860000000	n/a	n/a	Response: Left	n/a	n/a	S  2
414.8120000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
415.3800000000	n/a	n/a	Fixation	n/a	n/a	S100
416.2300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
417.1620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
417.5800000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
418.1480000000	n/a	n/a	Fixation	n/a	n/a	S100
419.0400000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
419.5260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
419.9000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
420.4660000000	n/a	n/a	Fixation	n/a	n/a	S100
421.4680000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
422.1180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
422.3840000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
422.9520000000	n/a	n/a	Fixation	n/a	n/a	S100
423.9120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
424.3540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
424.6360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
425.2040000000	n/a	n/a	Fixation	n/a	n/a	S100
426.0640000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
427.0180000000	n/a	n/a	Response: Left	n/a	n/a	S  2
427.2880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
427.8560000000	n/a	n/a	Fixation	n/a	n/a	S100
428.7460000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
429.2720000000	n/a	n/a	Response: Up	n/a	n/a	S  1
429.5900000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
430.1560000000	n/a	n/a	Fixation	n/a	n/a	S100
431.1880000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
432.1680000000	n/a	n/a	Response: Right	n/a	n/a	S  3
432.4580000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
433.0260000000	n/a	n/a	Fixation	n/a	n/a	S100
433.9880000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
434.6160000000	n/a	n/a	Response: Left	n/a	n/a	S  2
434.8940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
435.4620000000	n/a	n/a	Fixation	n/a	n/a	S100
436.3220000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
437.0880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
437.4960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
438.0620000000	n/a	n/a	Fixation	n/a	n/a	S100
439.1140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
439.6880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
439.9820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
440.5480000000	n/a	n/a	Fixation	n/a	n/a	S100
441.4300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
441.9880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
442.4500000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
443.0160000000	n/a	n/a	Fixation	n/a	n/a	S100
444.0480000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
444.6680000000	n/a	n/a	Response: Left	n/a	n/a	S  2
444.9520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
445.5180000000	n/a	n/a	Fixation	n/a	n/a	S100
446.5400000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
447.3960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
447.8540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
448.4200000000	n/a	n/a	Fixation	n/a	n/a	S100
449.3120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
449.9720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
450.3220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
450.8900000000	n/a	n/a	Fixation	n/a	n/a	S100
451.8100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
452.4240000000	n/a	n/a	Response: Left	n/a	n/a	S  2
452.7900000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
453.3580000000	n/a	n/a	Fixation	n/a	n/a	S100
454.2300000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
455.0960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
455.3760000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
455.9440000000	n/a	n/a	Fixation	n/a	n/a	S100
456.8240000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
457.3840000000	n/a	n/a	Response: Up	n/a	n/a	S  1
457.7440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
458.3120000000	n/a	n/a	Fixation	n/a	n/a	S100
459.3620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
460.1920000000	n/a	n/a	Response: Left	n/a	n/a	S  2
460.4640000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
461.0300000000	n/a	n/a	Fixation	n/a	n/a	S100
462.0620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
463.0360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
463.3820000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
463.9500000000	n/a	n/a	Fixation	n/a	n/a	S100
464.9800000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
465.6040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
465.9000000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
503.2620000000	n/a	n/a	Fixation	n/a	n/a	S100
504.1740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
505.6640000000	n/a	n/a	Response: Left	n/a	n/a	S  2
506.0640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
506.6320000000	n/a	n/a	Fixation	n/a	n/a	S100
507.5740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
508.2040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
508.5500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
509.1180000000	n/a	n/a	Fixation	n/a	n/a	S100
510.0580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
511.2000000000	n/a	n/a	Response: Up	n/a	n/a	S  1
511.6180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
512.1860000000	n/a	n/a	Fixation	n/a	n/a	S100
513.2280000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
514.2680000000	n/a	n/a	Response: Right	n/a	n/a	S  3
514.6380000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
515.2040000000	n/a	n/a	Fixation	n/a	n/a	S100
516.2260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
516.8240000000	n/a	n/a	Response: Up	n/a	n/a	S  1
517.2900000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
517.8580000000	n/a	n/a	Fixation	n/a	n/a	S100
518.8280000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
519.8840000000	n/a	n/a	Response: Right	n/a	n/a	S  3
520.1420000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
520.7100000000	n/a	n/a	Fixation	n/a	n/a	S100
521.5600000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
522.6200000000	n/a	n/a	Response: Left	n/a	n/a	S  2
523.0780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
523.6440000000	n/a	n/a	Fixation	n/a	n/a	S100
524.5860000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
525.2600000000	n/a	n/a	Response: Right	n/a	n/a	S  3
525.5960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
526.1640000000	n/a	n/a	Fixation	n/a	n/a	S100
527.2140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
527.9760000000	n/a	n/a	Response: Right	n/a	n/a	S  3
528.2980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
528.8660000000	n/a	n/a	Fixation	n/a	n/a	S100
529.8160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
530.5760000000	n/a	n/a	Response: Right	n/a	n/a	S  3
531.0340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
531.6000000000	n/a	n/a	Fixation	n/a	n/a	S100
532.4920000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
533.2080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
533.5180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
534.0860000000	n/a	n/a	Fixation	n/a	n/a	S100
534.9780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
