onset	duration	sample	trial_type	response_time	stim_file	value
329.9340000000	n/a	n/a	Fixation	n/a	n/a	S100
330.9360000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
331.4140000000	n/a	n/a	Response: Up	n/a	n/a	S  1
331.7360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
332.3020000000	n/a	n/a	Fixation	n/a	n/a	S100
333.3240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
334.1940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
334.4700000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
335.0380000000	n/a	n/a	Fixation	n/a	n/a	S100
335.9900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
336.4860000000	n/a	n/a	Response: Left	n/a	n/a	S  2
336.7900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
337.3560000000	n/a	n/a	Fixation	n/a	n/a	S100
338.2080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
338.8540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
339.2580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
339.8240000000	n/a	n/a	Fixation	n/a	n/a	S100
340.7360000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
341.2860000000	n/a	n/a	Response: Left	n/a	n/a	S  2
341.5760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
342.1440000000	n/a	n/a	Fixation	n/a	n/a	S100
343.0240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
343.5980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
344.0440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
344.6120000000	n/a	n/a	Fixation	n/a	n/a	S100
345.4620000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
345.8840000000	n/a	n/a	Response: Left	n/a	n/a	S  2
346.3460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
346.9140000000	n/a	n/a	Fixation	n/a	n/a	S100
347.8840000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
348.4360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
348.7140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
349.2820000000	n/a	n/a	Fixation	n/a	n/a	S100
350.2340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
350.8040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
351.2000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
351.7680000000	n/a	n/a	Fixation	n/a	n/a	S100
352.7480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
353.3200000000	n/a	n/a	Response: Up	n/a	n/a	S  1
353.7860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
354.3520000000	n/a	n/a	Fixation	n/a	n/a	S100
355.3640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
355.9880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
356.3380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
356.9040000000	n/a	n/a	Fixation	n/a	n/a	S100
357.8860000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
358.6000000000	n/a	n/a	Response: Right	n/a	n/a	S  3
359.0220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
359.5900000000	n/a	n/a	Fixation	n/a	n/a	S100
360.6020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
361.1400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
361.5420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
362.1080000000	n/a	n/a	Fixation	n/a	n/a	S100
363.0200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
363.4400000000	n/a	n/a	Response: Up	n/a	n/a	S  1
363.7600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
364.3260000000	n/a	n/a	Fixation	n/a	n/a	S100
365.1880000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
365.7200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
366.1440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
366.7120000000	n/a	n/a	Fixation	n/a	n/a	S100
367.6240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
368.1920000000	n/a	n/a	Response: Right	n/a	n/a	S  3
368.6300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
369.1980000000	n/a	n/a	Fixation	n/a	n/a	S100
370.1780000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
370.7280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
371.1320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
371.7000000000	n/a	n/a	Fixation	n/a	n/a	S100
372.6300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
373.2240000000	n/a	n/a	Response: Up	n/a	n/a	S  1
373.6340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
374.2000000000	n/a	n/a	Fixation	n/a	n/a	S100
375.1620000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
375.6360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
376.1020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
376.6700000000	n/a	n/a	Fixation	n/a	n/a	S100
377.5800000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
378.0920000000	n/a	n/a	Response: Left	n/a	n/a	S  2
378.4040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
378.9720000000	n/a	n/a	Fixation	n/a	n/a	S100
379.9820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
380.5760000000	n/a	n/a	Response: Right	n/a	n/a	S  3
381.0400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
381.6060000000	n/a	n/a	Fixation	n/a	n/a	S100
382.4780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
382.9520000000	n/a	n/a	Response: Up	n/a	n/a	S  1
383.4240000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
383.9920000000	n/a	n/a	Fixation	n/a	n/a	S100
385.0320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
385.5240000000	n/a	n/a	Response: Left	n/a	n/a	S  2
385.7940000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
386.3600000000	n/a	n/a	Fixation	n/a	n/a	S100
387.2820000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
387.8560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
388.1280000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
388.6960000000	n/a	n/a	Fixation	n/a	n/a	S100
389.6960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
390.2560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
390.7140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
391.2800000000	n/a	n/a	Fixation	n/a	n/a	S100
392.3220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
392.8360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
393.1980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
393.7660000000	n/a	n/a	Fixation	n/a	n/a	S100
394.7880000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
395.2440000000	n/a	n/a	Response: Up	n/a	n/a	S  1
395.5680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
396.1340000000	n/a	n/a	Fixation	n/a	n/a	S100
397.0460000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
397.6520000000	n/a	n/a	Response: Right	n/a	n/a	S  3
398.0860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
398.6520000000	n/a	n/a	Fixation	n/a	n/a	S100
399.5440000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
400.0840000000	n/a	n/a	Response: Right	n/a	n/a	S  3
400.4380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
401.0040000000	n/a	n/a	Fixation	n/a	n/a	S100
401.8860000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
402.3640000000	n/a	n/a	Response: Right	n/a	n/a	S  3
402.7400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
403.3060000000	n/a	n/a	Fixation	n/a	n/a	S100
404.2480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
404.8600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
405.2240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
405.7920000000	n/a	n/a	Fixation	n/a	n/a	S100
406.6520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
407.0920000000	n/a	n/a	Response: Up	n/a	n/a	S  1
407.5600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
408.1260000000	n/a	n/a	Fixation	n/a	n/a	S100
409.1580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
409.6320000000	n/a	n/a	Response: Left	n/a	n/a	S  2
410.0620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
410.6280000000	n/a	n/a	Fixation	n/a	n/a	S100
411.4900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
412.0320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
412.4960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
413.0640000000	n/a	n/a	Fixation	n/a	n/a	S100
413.9160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
414.4400000000	n/a	n/a	Response: Up	n/a	n/a	S  1
414.7480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
415.3160000000	n/a	n/a	Fixation	n/a	n/a	S100
416.2260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
417.1280000000	n/a	n/a	Response: Left	n/a	n/a	S  2
417.5180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
418.0840000000	n/a	n/a	Fixation	n/a	n/a	S100
419.0660000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
419.5280000000	n/a	n/a	Response: Up	n/a	n/a	S  1
419.9020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
420.4700000000	n/a	n/a	Fixation	n/a	n/a	S100
421.3400000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
421.9000000000	n/a	n/a	Response: Left	n/a	n/a	S  2
422.1880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
422.7540000000	n/a	n/a	Fixation	n/a	n/a	S100
423.6760000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
424.1880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
424.6400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
425.2060000000	n/a	n/a	Fixation	n/a	n/a	S100
426.2280000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
426.8800000000	n/a	n/a	Response: Right	n/a	n/a	S  3
427.2240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
427.7920000000	n/a	n/a	Fixation	n/a	n/a	S100
428.7120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
429.1880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
429.6440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
430.2100000000	n/a	n/a	Fixation	n/a	n/a	S100
431.2520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
431.7520000000	n/a	n/a	Response: Up	n/a	n/a	S  1
432.0940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
432.6620000000	n/a	n/a	Fixation	n/a	n/a	S100
433.6140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
434.2200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
434.4800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
435.0480000000	n/a	n/a	Fixation	n/a	n/a	S100
435.9080000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
436.5840000000	n/a	n/a	Response: Left	n/a	n/a	S  2
437.0160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
437.5820000000	n/a	n/a	Fixation	n/a	n/a	S100
438.5440000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
439.0800000000	n/a	n/a	Response: Right	n/a	n/a	S  3
439.5000000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
440.0680000000	n/a	n/a	Fixation	n/a	n/a	S100
441.1180000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
441.6280000000	n/a	n/a	Response: Left	n/a	n/a	S  2
441.9700000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
442.5360000000	n/a	n/a	Fixation	n/a	n/a	S100
443.5180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
444.0920000000	n/a	n/a	Response: Right	n/a	n/a	S  3
444.4720000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
445.0380000000	n/a	n/a	Fixation	n/a	n/a	S100
446.0700000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
446.6080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
446.8900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
447.4560000000	n/a	n/a	Fixation	n/a	n/a	S100
448.3480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
448.9560000000	n/a	n/a	Response: Right	n/a	n/a	S  3
449.2580000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
449.8260000000	n/a	n/a	Fixation	n/a	n/a	S100
450.8360000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
451.3120000000	n/a	n/a	Response: Up	n/a	n/a	S  1
451.7440000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
452.3100000000	n/a	n/a	Fixation	n/a	n/a	S100
453.1920000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
453.7520000000	n/a	n/a	Response: Right	n/a	n/a	S  3
454.1960000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
454.7620000000	n/a	n/a	Fixation	n/a	n/a	S100
455.6640000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
456.1400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
456.5300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
457.0980000000	n/a	n/a	Fixation	n/a	n/a	S100
457.9880000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
458.6040000000	n/a	n/a	Response: Right	n/a	n/a	S  3
458.9820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
459.5500000000	n/a	n/a	Fixation	n/a	n/a	S100
460.4100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
460.8800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
461.2500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
461.8180000000	n/a	n/a	Fixation	n/a	n/a	S100
462.6880000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
463.2320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
463.6860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
464.2520000000	n/a	n/a	Fixation	n/a	n/a	S100
465.1840000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
465.7200000000	n/a	n/a	Response: Up	n/a	n/a	S  1
466.1200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
466.6880000000	n/a	n/a	Fixation	n/a	n/a	S100
467.6600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
468.2160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
468.6220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
469.1900000000	n/a	n/a	Fixation	n/a	n/a	S100
470.2420000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
470.7040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
471.0240000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
471.5920000000	n/a	n/a	Fixation	n/a	n/a	S100
472.5020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
473.0560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
473.3600000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
473.9260000000	n/a	n/a	Fixation	n/a	n/a	S100
474.8980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
475.5080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
475.8940000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
476.4620000000	n/a	n/a	Fixation	n/a	n/a	S100
477.3140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
477.9560000000	n/a	n/a	Response: Right	n/a	n/a	S  3
478.3460000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
478.9140000000	n/a	n/a	Fixation	n/a	n/a	S100
479.7660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
480.2460000000	n/a	n/a	Response: Left	n/a	n/a	S  2
480.5820000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
481.1480000000	n/a	n/a	Fixation	n/a	n/a	S100
482.1300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
482.5180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
482.9500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
483.5180000000	n/a	n/a	Fixation	n/a	n/a	S100
484.3980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
485.0300000000	n/a	n/a	Response: Left	n/a	n/a	S  2
485.3020000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
485.8700000000	n/a	n/a	Fixation	n/a	n/a	S100
486.7900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
487.6500000000	n/a	n/a	Response: Left	n/a	n/a	S  2
488.1040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
488.6720000000	n/a	n/a	Fixation	n/a	n/a	S100
489.5820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
490.1820000000	n/a	n/a	Response: Right	n/a	n/a	S  3
490.6220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
491.1900000000	n/a	n/a	Fixation	n/a	n/a	S100
492.0820000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
492.6660000000	n/a	n/a	Response: Left	n/a	n/a	S  2
492.9580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
493.5260000000	n/a	n/a	Fixation	n/a	n/a	S100
494.5660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
495.6540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
495.9760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
496.5440000000	n/a	n/a	Fixation	n/a	n/a	S100
497.5460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
498.2940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
498.6780000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
499.2460000000	n/a	n/a	Fixation	n/a	n/a	S100
500.2880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
500.9460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
501.3300000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
501.8980000000	n/a	n/a	Fixation	n/a	n/a	S100
502.7700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
503.5580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
503.9660000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
504.5340000000	n/a	n/a	Fixation	n/a	n/a	S100
505.3840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
506.2340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
506.5840000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
537.4760000000	n/a	n/a	Fixation	n/a	n/a	S100
538.3880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
538.9740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
539.4260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
539.9940000000	n/a	n/a	Fixation	n/a	n/a	S100
540.9540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
541.6140000000	n/a	n/a	Response: Up	n/a	n/a	S  1
541.8780000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
542.4460000000	n/a	n/a	Fixation	n/a	n/a	S100
543.3560000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
543.9420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
544.3640000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
544.9300000000	n/a	n/a	Fixation	n/a	n/a	S100
545.9220000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
546.5540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
546.9980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
547.5660000000	n/a	n/a	Fixation	n/a	n/a	S100
548.5280000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
549.2060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
549.5180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
550.0840000000	n/a	n/a	Fixation	n/a	n/a	S100
551.1160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
551.6420000000	n/a	n/a	Response: Right	n/a	n/a	S  3
552.0520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
552.6200000000	n/a	n/a	Fixation	n/a	n/a	S100
553.5320000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
553.9660000000	n/a	n/a	Response: Right	n/a	n/a	S  3
554.2380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
554.8040000000	n/a	n/a	Fixation	n/a	n/a	S100
555.7460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
556.2020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
556.4720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
557.0400000000	n/a	n/a	Fixation	n/a	n/a	S100
557.8920000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
558.6740000000	n/a	n/a	Response: Left	n/a	n/a	S  2
558.9580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
559.5260000000	n/a	n/a	Fixation	n/a	n/a	S100
560.4760000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
560.9420000000	n/a	n/a	Response: Right	n/a	n/a	S  3
561.2100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
561.7760000000	n/a	n/a	Fixation	n/a	n/a	S100
562.7580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
563.2900000000	n/a	n/a	Response: Right	n/a	n/a	S  3
563.6960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
564.2620000000	n/a	n/a	Fixation	n/a	n/a	S100
565.2240000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
