onset	duration	sample	trial_type	response_time	stim_file	value
351.3440000000	n/a	n/a	Fixation	n/a	n/a	S100
352.3560000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
352.8900000000	n/a	n/a	Response: Up	n/a	n/a	S  1
353.2960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
353.8620000000	n/a	n/a	Fixation	n/a	n/a	S100
354.8940000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
355.3620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
355.7460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
356.3140000000	n/a	n/a	Fixation	n/a	n/a	S100
357.2160000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
357.8260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
358.1480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
358.7160000000	n/a	n/a	Fixation	n/a	n/a	S100
359.7680000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
360.2380000000	n/a	n/a	Response: Up	n/a	n/a	S  1
360.5340000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
361.1020000000	n/a	n/a	Fixation	n/a	n/a	S100
362.1120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
363.1540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
363.4200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
363.9860000000	n/a	n/a	Fixation	n/a	n/a	S100
364.8780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
365.3420000000	n/a	n/a	Response: Up	n/a	n/a	S  1
365.6380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
366.2040000000	n/a	n/a	Fixation	n/a	n/a	S100
367.0860000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
367.7980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
368.2400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
368.8060000000	n/a	n/a	Fixation	n/a	n/a	S100
369.8480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
370.4060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
370.7260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
371.2920000000	n/a	n/a	Fixation	n/a	n/a	S100
372.3240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
373.1780000000	n/a	n/a	Response: Right	n/a	n/a	S  3
373.4780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
374.0440000000	n/a	n/a	Fixation	n/a	n/a	S100
374.9760000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
375.5540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
375.9120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
376.4800000000	n/a	n/a	Fixation	n/a	n/a	S100
377.4400000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
378.1500000000	n/a	n/a	Response: Up	n/a	n/a	S  1
378.4480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
379.0140000000	n/a	n/a	Fixation	n/a	n/a	S100
380.0660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
380.8780000000	n/a	n/a	Response: Left	n/a	n/a	S  2
381.3000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
381.8660000000	n/a	n/a	Fixation	n/a	n/a	S100
382.8580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
383.6100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
383.9020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
384.4680000000	n/a	n/a	Fixation	n/a	n/a	S100
385.4000000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
386.8220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
387.1200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
387.6880000000	n/a	n/a	Fixation	n/a	n/a	S100
388.6200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
389.4700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
389.9220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
390.4900000000	n/a	n/a	Fixation	n/a	n/a	S100
391.4320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
392.3260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
392.7760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
393.3420000000	n/a	n/a	Fixation	n/a	n/a	S100
394.3140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
395.1940000000	n/a	n/a	Response: Left	n/a	n/a	S  2
395.5600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
396.1280000000	n/a	n/a	Fixation	n/a	n/a	S100
397.1280000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
398.0180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
398.3300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
398.8960000000	n/a	n/a	Fixation	n/a	n/a	S100
399.9280000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
400.5500000000	n/a	n/a	Response: Right	n/a	n/a	S  3
400.9480000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
401.5160000000	n/a	n/a	Fixation	n/a	n/a	S100
402.3660000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
403.1580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
403.4840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
404.0500000000	n/a	n/a	Fixation	n/a	n/a	S100
405.0020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
406.1860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
406.5680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
407.1360000000	n/a	n/a	Fixation	n/a	n/a	S100
408.0380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
409.1100000000	n/a	n/a	Response: Up	n/a	n/a	S  1
409.3880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
409.9540000000	n/a	n/a	Fixation	n/a	n/a	S100
410.8760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
412.1260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
412.4900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
413.0580000000	n/a	n/a	Fixation	n/a	n/a	S100
413.9580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
414.6860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
414.9580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
415.5260000000	n/a	n/a	Fixation	n/a	n/a	S100
416.5280000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
417.2340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
417.5780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
418.1440000000	n/a	n/a	Fixation	n/a	n/a	S100
419.1760000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
419.8800000000	n/a	n/a	Response: Up	n/a	n/a	S  1
420.2620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
420.8300000000	n/a	n/a	Fixation	n/a	n/a	S100
421.7420000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
422.2960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
422.7480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
423.3160000000	n/a	n/a	Fixation	n/a	n/a	S100
424.3560000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
424.9200000000	n/a	n/a	Response: Up	n/a	n/a	S  1
425.2840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
425.8500000000	n/a	n/a	Fixation	n/a	n/a	S100
426.7320000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
427.4160000000	n/a	n/a	Response: Left	n/a	n/a	S  2
427.8680000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
428.4360000000	n/a	n/a	Fixation	n/a	n/a	S100
429.4360000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
429.9480000000	n/a	n/a	Response: Up	n/a	n/a	S  1
430.4200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
430.9880000000	n/a	n/a	Fixation	n/a	n/a	S100
431.9980000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
432.9360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
433.2060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
433.7720000000	n/a	n/a	Fixation	n/a	n/a	S100
434.7740000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
435.5200000000	n/a	n/a	Response: Up	n/a	n/a	S  1
435.9420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
436.5080000000	n/a	n/a	Fixation	n/a	n/a	S100
437.5000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
438.2080000000	n/a	n/a	Response: Up	n/a	n/a	S  1
438.5600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
439.1280000000	n/a	n/a	Fixation	n/a	n/a	S100
440.1080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
440.8640000000	n/a	n/a	Response: Up	n/a	n/a	S  1
441.3120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
441.8800000000	n/a	n/a	Fixation	n/a	n/a	S100
442.9100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
443.4520000000	n/a	n/a	Response: Up	n/a	n/a	S  1
443.8140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
444.3820000000	n/a	n/a	Fixation	n/a	n/a	S100
445.4020000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
445.8640000000	n/a	n/a	Response: Left	n/a	n/a	S  2
446.1500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
446.7160000000	n/a	n/a	Fixation	n/a	n/a	S100
447.7580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
448.2600000000	n/a	n/a	Response: Right	n/a	n/a	S  3
448.6520000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
449.2180000000	n/a	n/a	Fixation	n/a	n/a	S100
450.0700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
450.5880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
450.9020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
451.4700000000	n/a	n/a	Fixation	n/a	n/a	S100
452.4020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
452.9720000000	n/a	n/a	Response: Up	n/a	n/a	S  1
453.3540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
453.9220000000	n/a	n/a	Fixation	n/a	n/a	S100
454.8340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
456.3320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
456.7900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
457.3580000000	n/a	n/a	Fixation	n/a	n/a	S100
458.3080000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
458.9200000000	n/a	n/a	Response: Left	n/a	n/a	S  2
459.2420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
459.8100000000	n/a	n/a	Fixation	n/a	n/a	S100
460.8300000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
461.4760000000	n/a	n/a	Response: Up	n/a	n/a	S  1
461.9440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
462.5120000000	n/a	n/a	Fixation	n/a	n/a	S100
463.4320000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
464.4160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
464.8800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
465.4480000000	n/a	n/a	Fixation	n/a	n/a	S100
466.4080000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
466.8320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
467.2160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
467.7820000000	n/a	n/a	Fixation	n/a	n/a	S100
468.7740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
469.3640000000	n/a	n/a	Response: Up	n/a	n/a	S  1
469.6340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
470.2000000000	n/a	n/a	Fixation	n/a	n/a	S100
471.1820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
471.7320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
472.1520000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
472.7200000000	n/a	n/a	Fixation	n/a	n/a	S100
473.7300000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
474.4440000000	n/a	n/a	Response: Right	n/a	n/a	S  3
474.8380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
475.4040000000	n/a	n/a	Fixation	n/a	n/a	S100
476.3460000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
476.7720000000	n/a	n/a	Response: Up	n/a	n/a	S  1
477.2400000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
477.8060000000	n/a	n/a	Fixation	n/a	n/a	S100
478.7980000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
479.2800000000	n/a	n/a	Response: Right	n/a	n/a	S  3
479.6420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
480.2080000000	n/a	n/a	Fixation	n/a	n/a	S100
481.2100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
481.6160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
481.9260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
482.4940000000	n/a	n/a	Fixation	n/a	n/a	S100
483.5340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
484.1360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
484.3940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
484.9620000000	n/a	n/a	Fixation	n/a	n/a	S100
485.9840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
487.0600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
487.3480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
487.9140000000	n/a	n/a	Fixation	n/a	n/a	S100
488.9460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
489.5880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
490.0160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
490.5820000000	n/a	n/a	Fixation	n/a	n/a	S100
491.6140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
492.3880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
492.7180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
493.2860000000	n/a	n/a	Fixation	n/a	n/a	S100
494.1360000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
494.8440000000	n/a	n/a	Response: Right	n/a	n/a	S  3
495.2360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
495.8040000000	n/a	n/a	Fixation	n/a	n/a	S100
496.7240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
497.6360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
497.9220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
498.4880000000	n/a	n/a	Fixation	n/a	n/a	S100
499.4300000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
500.0200000000	n/a	n/a	Response: Up	n/a	n/a	S  1
500.2900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
500.8580000000	n/a	n/a	Fixation	n/a	n/a	S100
501.7480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
502.5240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
502.7920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
503.3600000000	n/a	n/a	Fixation	n/a	n/a	S100
504.3500000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
504.9320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
505.3100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
505.8780000000	n/a	n/a	Fixation	n/a	n/a	S100
506.8000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
507.4600000000	n/a	n/a	Response: Right	n/a	n/a	S  3
507.7300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
508.2960000000	n/a	n/a	Fixation	n/a	n/a	S100
509.1580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
509.7440000000	n/a	n/a	Response: Right	n/a	n/a	S  3
510.1140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
510.6820000000	n/a	n/a	Fixation	n/a	n/a	S100
511.5920000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
512.3240000000	n/a	n/a	Response: Left	n/a	n/a	S  2
512.7000000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
513.2660000000	n/a	n/a	Fixation	n/a	n/a	S100
514.2280000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
514.6840000000	n/a	n/a	Response: Up	n/a	n/a	S  1
515.1180000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
515.6860000000	n/a	n/a	Fixation	n/a	n/a	S100
516.6660000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
517.1880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
517.4540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
518.0200000000	n/a	n/a	Fixation	n/a	n/a	S100
518.8920000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
519.3560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
519.6880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
520.2560000000	n/a	n/a	Fixation	n/a	n/a	S100
521.2760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
521.8600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
522.2900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
522.8580000000	n/a	n/a	Fixation	n/a	n/a	S100
523.7480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
524.2880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
524.6420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
525.2100000000	n/a	n/a	Fixation	n/a	n/a	S100
526.1000000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
526.5240000000	n/a	n/a	Response: Up	n/a	n/a	S  1
526.9280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
527.4940000000	n/a	n/a	Fixation	n/a	n/a	S100
528.3660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
528.7840000000	n/a	n/a	Response: Up	n/a	n/a	S  1
529.1280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
529.6960000000	n/a	n/a	Fixation	n/a	n/a	S100
530.7380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
531.1840000000	n/a	n/a	Response: Up	n/a	n/a	S  1
531.5480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
573.2620000000	n/a	n/a	Fixation	n/a	n/a	S100
574.3140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
575.1220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
575.3980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
575.9640000000	n/a	n/a	Fixation	n/a	n/a	S100
576.8860000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
577.3980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
577.7160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
578.2820000000	n/a	n/a	Fixation	n/a	n/a	S100
579.2840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
580.0020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
580.3520000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
580.9180000000	n/a	n/a	Fixation	n/a	n/a	S100
581.9000000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
582.4460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
582.8860000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
583.4540000000	n/a	n/a	Fixation	n/a	n/a	S100
584.4240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
584.9540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
585.3880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
585.9560000000	n/a	n/a	Fixation	n/a	n/a	S100
586.9360000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
587.4860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
587.9400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
588.5080000000	n/a	n/a	Fixation	n/a	n/a	S100
589.4380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
590.0260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
590.3080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
590.8760000000	n/a	n/a	Fixation	n/a	n/a	S100
591.9180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
592.4180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
592.8100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
593.3780000000	n/a	n/a	Fixation	n/a	n/a	S100
594.3200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
594.9340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
595.3300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
595.8960000000	n/a	n/a	Fixation	n/a	n/a	S100
596.9180000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
597.4580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
597.7480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
598.3140000000	n/a	n/a	Fixation	n/a	n/a	S100
599.3060000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
600.2060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
600.5500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
601.1180000000	n/a	n/a	Fixation	n/a	n/a	S100
