onset	duration	sample	trial_type	response_time	stim_file	value
364.0660000000	n/a	n/a	Response: Left	n/a	n/a	S  2
364.4960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
365.0620000000	n/a	n/a	Fixation	n/a	n/a	S100
366.0240000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
366.4740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
366.8640000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
367.4300000000	n/a	n/a	Fixation	n/a	n/a	S100
368.4820000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
369.1860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
369.4660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
370.0320000000	n/a	n/a	Fixation	n/a	n/a	S100
370.9040000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
371.4060000000	n/a	n/a	Response: Up	n/a	n/a	S  1
371.7180000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
372.2840000000	n/a	n/a	Fixation	n/a	n/a	S100
373.1960000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
373.8060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
374.2700000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
374.8360000000	n/a	n/a	Fixation	n/a	n/a	S100
375.7780000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
376.2940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
376.7380000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
377.3040000000	n/a	n/a	Fixation	n/a	n/a	S100
378.1860000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
379.0020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
379.3740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
379.9400000000	n/a	n/a	Fixation	n/a	n/a	S100
380.7920000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
381.1980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
381.4740000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
382.0420000000	n/a	n/a	Fixation	n/a	n/a	S100
382.9440000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
383.5340000000	n/a	n/a	Response: Up	n/a	n/a	S  1
383.8440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
384.4100000000	n/a	n/a	Fixation	n/a	n/a	S100
385.3120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
385.7980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
386.2620000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
386.8280000000	n/a	n/a	Fixation	n/a	n/a	S100
387.7600000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
388.1700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
388.5300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
389.0980000000	n/a	n/a	Fixation	n/a	n/a	S100
389.9980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
390.4860000000	n/a	n/a	Response: Left	n/a	n/a	S  2
390.7980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
391.3660000000	n/a	n/a	Fixation	n/a	n/a	S100
392.3260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
392.7620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
393.1840000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
393.7500000000	n/a	n/a	Fixation	n/a	n/a	S100
394.6220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
395.3500000000	n/a	n/a	Response: Right	n/a	n/a	S  3
395.6680000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
396.2360000000	n/a	n/a	Fixation	n/a	n/a	S100
397.1380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
397.4180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
397.7880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
398.3540000000	n/a	n/a	Fixation	n/a	n/a	S100
399.4060000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
399.8900000000	n/a	n/a	Response: Up	n/a	n/a	S  1
400.1880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
400.7560000000	n/a	n/a	Fixation	n/a	n/a	S100
401.8080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
402.3300000000	n/a	n/a	Response: Right	n/a	n/a	S  3
402.6400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
403.2080000000	n/a	n/a	Fixation	n/a	n/a	S100
404.1100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
404.8300000000	n/a	n/a	Response: Right	n/a	n/a	S  3
405.1920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
405.7600000000	n/a	n/a	Fixation	n/a	n/a	S100
406.6820000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
407.2420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
407.6940000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
408.2620000000	n/a	n/a	Fixation	n/a	n/a	S100
409.1120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
409.6460000000	n/a	n/a	Response: Right	n/a	n/a	S  3
410.0300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
410.5960000000	n/a	n/a	Fixation	n/a	n/a	S100
411.6380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
412.1300000000	n/a	n/a	Response: Left	n/a	n/a	S  2
412.5480000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
413.1160000000	n/a	n/a	Fixation	n/a	n/a	S100
414.0960000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
414.5420000000	n/a	n/a	Response: Right	n/a	n/a	S  3
414.8340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
415.4000000000	n/a	n/a	Fixation	n/a	n/a	S100
416.2520000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
416.6620000000	n/a	n/a	Response: Left	n/a	n/a	S  2
417.0520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
417.6180000000	n/a	n/a	Fixation	n/a	n/a	S100
418.4900000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
418.8980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
419.2200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
419.7880000000	n/a	n/a	Fixation	n/a	n/a	S100
420.7480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
421.4300000000	n/a	n/a	Response: Right	n/a	n/a	S  3
421.7880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
422.3560000000	n/a	n/a	Fixation	n/a	n/a	S100
423.2560000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
423.8260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
424.1580000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
424.7240000000	n/a	n/a	Fixation	n/a	n/a	S100
425.7660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
426.2860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
426.6920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
427.2600000000	n/a	n/a	Fixation	n/a	n/a	S100
428.2400000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
428.6300000000	n/a	n/a	Response: Left	n/a	n/a	S  2
429.0940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
429.6620000000	n/a	n/a	Fixation	n/a	n/a	S100
430.5720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
430.9540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
431.4120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
431.9800000000	n/a	n/a	Fixation	n/a	n/a	S100
432.8500000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
433.4300000000	n/a	n/a	Response: Left	n/a	n/a	S  2
433.8480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
434.4140000000	n/a	n/a	Fixation	n/a	n/a	S100
435.4460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
435.8980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
436.3160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
436.8840000000	n/a	n/a	Fixation	n/a	n/a	S100
437.9140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
438.3340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
438.8020000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
439.3680000000	n/a	n/a	Fixation	n/a	n/a	S100
440.4200000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
440.9580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
441.3360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
441.9040000000	n/a	n/a	Fixation	n/a	n/a	S100
442.7760000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
443.3780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
443.8220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
444.3900000000	n/a	n/a	Fixation	n/a	n/a	S100
445.3400000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
445.8140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
446.1740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
446.7400000000	n/a	n/a	Fixation	n/a	n/a	S100
447.6720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
448.2580000000	n/a	n/a	Response: Left	n/a	n/a	S  2
448.6260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
449.1920000000	n/a	n/a	Fixation	n/a	n/a	S100
450.2240000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
450.7060000000	n/a	n/a	Response: Up	n/a	n/a	S  1
450.9780000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
451.5440000000	n/a	n/a	Fixation	n/a	n/a	S100
452.4360000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
452.9260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
453.2960000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
453.8640000000	n/a	n/a	Fixation	n/a	n/a	S100
454.7340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
455.5100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
455.7820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
456.3480000000	n/a	n/a	Fixation	n/a	n/a	S100
457.3700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
457.8020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
458.1160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
458.6840000000	n/a	n/a	Fixation	n/a	n/a	S100
459.7240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
460.3220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
460.7520000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
461.3180000000	n/a	n/a	Fixation	n/a	n/a	S100
462.2200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
462.5980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
462.9540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
463.5200000000	n/a	n/a	Fixation	n/a	n/a	S100
464.5520000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
465.2260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
465.5380000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
466.1060000000	n/a	n/a	Fixation	n/a	n/a	S100
467.0060000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
467.4980000000	n/a	n/a	Response: Up	n/a	n/a	S  1
467.8060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
468.3740000000	n/a	n/a	Fixation	n/a	n/a	S100
469.3760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
469.9420000000	n/a	n/a	Response: Up	n/a	n/a	S  1
470.3760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
470.9420000000	n/a	n/a	Fixation	n/a	n/a	S100
471.8640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
472.4100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
472.8600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
473.4280000000	n/a	n/a	Fixation	n/a	n/a	S100
474.4200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
475.0300000000	n/a	n/a	Response: Left	n/a	n/a	S  2
475.2960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
475.8640000000	n/a	n/a	Fixation	n/a	n/a	S100
476.7940000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
477.5620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
478.0140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
478.5820000000	n/a	n/a	Fixation	n/a	n/a	S100
479.6240000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
480.1500000000	n/a	n/a	Response: Left	n/a	n/a	S  2
480.5500000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
481.1180000000	n/a	n/a	Fixation	n/a	n/a	S100
481.9780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
482.5340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
482.9180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
483.4860000000	n/a	n/a	Fixation	n/a	n/a	S100
484.4560000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
484.8980000000	n/a	n/a	Response: Up	n/a	n/a	S  1
485.2700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
485.8380000000	n/a	n/a	Fixation	n/a	n/a	S100
486.7980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
487.4060000000	n/a	n/a	Response: Up	n/a	n/a	S  1
487.7880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
488.3560000000	n/a	n/a	Fixation	n/a	n/a	S100
489.3780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
489.7900000000	n/a	n/a	Response: Left	n/a	n/a	S  2
490.0580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
490.6240000000	n/a	n/a	Fixation	n/a	n/a	S100
491.6160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
492.3220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
492.6100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
493.1760000000	n/a	n/a	Fixation	n/a	n/a	S100
494.0480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
494.7560000000	n/a	n/a	Response: Right	n/a	n/a	S  3
495.2120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
495.7780000000	n/a	n/a	Fixation	n/a	n/a	S100
496.7900000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
497.2200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
497.5300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
498.0960000000	n/a	n/a	Fixation	n/a	n/a	S100
499.0780000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
499.5120000000	n/a	n/a	Response: Up	n/a	n/a	S  1
499.8640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
500.4320000000	n/a	n/a	Fixation	n/a	n/a	S100
501.4540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
501.9680000000	n/a	n/a	Response: Left	n/a	n/a	S  2
502.4000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
502.9680000000	n/a	n/a	Fixation	n/a	n/a	S100
504.0080000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
504.6600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
505.1020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
505.6700000000	n/a	n/a	Fixation	n/a	n/a	S100
506.5700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
507.2120000000	n/a	n/a	Response: Left	n/a	n/a	S  2
507.6040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
540.8460000000	n/a	n/a	Fixation	n/a	n/a	S100
541.7180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
542.2000000000	n/a	n/a	Response: Up	n/a	n/a	S  1
542.4800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
543.0480000000	n/a	n/a	Fixation	n/a	n/a	S100
543.9580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
544.6120000000	n/a	n/a	Response: Right	n/a	n/a	S  3
544.9160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
545.4820000000	n/a	n/a	Fixation	n/a	n/a	S100
546.4540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
546.9240000000	n/a	n/a	Response: Left	n/a	n/a	S  2
547.2840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
547.8520000000	n/a	n/a	Fixation	n/a	n/a	S100
548.8920000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
549.3720000000	n/a	n/a	Response: Left	n/a	n/a	S  2
549.7860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
550.3540000000	n/a	n/a	Fixation	n/a	n/a	S100
551.2340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
551.8360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
552.2540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
552.8220000000	n/a	n/a	Fixation	n/a	n/a	S100
553.8220000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
554.2760000000	n/a	n/a	Response: Up	n/a	n/a	S  1
554.5900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
555.1560000000	n/a	n/a	Fixation	n/a	n/a	S100
556.0280000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
556.5480000000	n/a	n/a	Response: Left	n/a	n/a	S  2
556.8580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
557.4260000000	n/a	n/a	Fixation	n/a	n/a	S100
558.4160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
559.1120000000	n/a	n/a	Response: Up	n/a	n/a	S  1
559.5100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
560.0780000000	n/a	n/a	Fixation	n/a	n/a	S100
560.9280000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
561.4360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
561.7460000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
562.3120000000	n/a	n/a	Fixation	n/a	n/a	S100
563.1740000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
563.9360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
564.3800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
564.9480000000	n/a	n/a	Fixation	n/a	n/a	S100
565.9980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
566.6360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
567.0160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
567.5820000000	n/a	n/a	Fixation	n/a	n/a	S100
