onset	duration	sample	trial_type	response_time	stim_file	value
353.1660000000	n/a	n/a	Fixation	n/a	n/a	S100
354.0280000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
354.5320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
354.8500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
355.4180000000	n/a	n/a	Fixation	n/a	n/a	S100
356.2800000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
356.8880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
357.2200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
357.7860000000	n/a	n/a	Fixation	n/a	n/a	S100
358.6780000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
359.2040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
359.5220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
360.0880000000	n/a	n/a	Fixation	n/a	n/a	S100
361.1200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
361.5960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
361.9560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
362.5240000000	n/a	n/a	Fixation	n/a	n/a	S100
363.4040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
364.1960000000	n/a	n/a	Response: Up	n/a	n/a	S  1
364.6260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
365.1920000000	n/a	n/a	Fixation	n/a	n/a	S100
366.1340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
366.5120000000	n/a	n/a	Response: Up	n/a	n/a	S  1
366.7940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
367.3600000000	n/a	n/a	Fixation	n/a	n/a	S100
368.4020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
368.7820000000	n/a	n/a	Response: Left	n/a	n/a	S  2
369.2280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
369.7960000000	n/a	n/a	Fixation	n/a	n/a	S100
370.6780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
371.1100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
371.5300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
372.0980000000	n/a	n/a	Fixation	n/a	n/a	S100
373.0680000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
373.4460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
373.7980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
374.3660000000	n/a	n/a	Fixation	n/a	n/a	S100
375.2380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
375.6900000000	n/a	n/a	Response: Up	n/a	n/a	S  1
376.1340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
376.7000000000	n/a	n/a	Fixation	n/a	n/a	S100
377.6820000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
378.5620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
378.9520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
379.5200000000	n/a	n/a	Fixation	n/a	n/a	S100
380.5120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
380.9540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
381.2380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
381.8040000000	n/a	n/a	Fixation	n/a	n/a	S100
382.6560000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
383.1420000000	n/a	n/a	Response: Up	n/a	n/a	S  1
383.5060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
384.0740000000	n/a	n/a	Fixation	n/a	n/a	S100
385.0740000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
385.7300000000	n/a	n/a	Response: Right	n/a	n/a	S  3
386.1420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
386.7080000000	n/a	n/a	Fixation	n/a	n/a	S100
387.7400000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
388.2180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
388.5940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
389.1600000000	n/a	n/a	Fixation	n/a	n/a	S100
390.0120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
390.5900000000	n/a	n/a	Response: Right	n/a	n/a	S  3
391.0280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
391.5960000000	n/a	n/a	Fixation	n/a	n/a	S100
392.5160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
392.9580000000	n/a	n/a	Response: Left	n/a	n/a	S  2
393.2800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
393.8480000000	n/a	n/a	Fixation	n/a	n/a	S100
394.8680000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
395.4180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
395.8320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
396.4000000000	n/a	n/a	Fixation	n/a	n/a	S100
397.4200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
397.9020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
398.3000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
398.8680000000	n/a	n/a	Fixation	n/a	n/a	S100
399.7900000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
400.3340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
400.7700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
401.3360000000	n/a	n/a	Fixation	n/a	n/a	S100
402.2380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
402.7340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
403.2040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
403.7720000000	n/a	n/a	Fixation	n/a	n/a	S100
404.7020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
405.2140000000	n/a	n/a	Response: Left	n/a	n/a	S  2
405.4720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
406.0400000000	n/a	n/a	Fixation	n/a	n/a	S100
407.0620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
407.4980000000	n/a	n/a	Response: Up	n/a	n/a	S  1
407.9580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
408.5260000000	n/a	n/a	Fixation	n/a	n/a	S100
409.5160000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
410.0020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
410.4260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
410.9940000000	n/a	n/a	Fixation	n/a	n/a	S100
412.0460000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
412.4620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
412.7780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
413.3460000000	n/a	n/a	Fixation	n/a	n/a	S100
414.3760000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
414.9900000000	n/a	n/a	Response: Up	n/a	n/a	S  1
415.2960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
415.8640000000	n/a	n/a	Fixation	n/a	n/a	S100
416.8660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
417.3420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
417.6660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
418.2320000000	n/a	n/a	Fixation	n/a	n/a	S100
419.1140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
419.6820000000	n/a	n/a	Response: Right	n/a	n/a	S  3
420.0500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
420.6180000000	n/a	n/a	Fixation	n/a	n/a	S100
421.5480000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
421.9740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
422.4360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
423.0020000000	n/a	n/a	Fixation	n/a	n/a	S100
423.8540000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
424.3260000000	n/a	n/a	Response: Up	n/a	n/a	S  1
424.6540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
425.2220000000	n/a	n/a	Fixation	n/a	n/a	S100
426.1420000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
426.6020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
426.9220000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
427.4900000000	n/a	n/a	Fixation	n/a	n/a	S100
428.3500000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
428.7140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
429.1580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
429.7240000000	n/a	n/a	Fixation	n/a	n/a	S100
430.6960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
431.2700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
431.7260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
432.2940000000	n/a	n/a	Fixation	n/a	n/a	S100
433.1840000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
433.6220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
433.9280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
434.4940000000	n/a	n/a	Fixation	n/a	n/a	S100
435.3860000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
436.2180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
436.6300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
437.1960000000	n/a	n/a	Fixation	n/a	n/a	S100
438.0580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
438.4700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
438.8140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
439.3820000000	n/a	n/a	Fixation	n/a	n/a	S100
440.3940000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
440.8460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
441.2160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
441.7840000000	n/a	n/a	Fixation	n/a	n/a	S100
442.7360000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
443.2420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
443.5360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
444.1020000000	n/a	n/a	Fixation	n/a	n/a	S100
444.9840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
445.3940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
445.8040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
446.3700000000	n/a	n/a	Fixation	n/a	n/a	S100
447.3920000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
447.8540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
448.1560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
448.7220000000	n/a	n/a	Fixation	n/a	n/a	S100
449.5740000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
450.2140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
450.5580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
451.1240000000	n/a	n/a	Fixation	n/a	n/a	S100
452.0060000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
452.6260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
452.8920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
453.4600000000	n/a	n/a	Fixation	n/a	n/a	S100
454.4700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
455.0260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
455.4940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
456.0620000000	n/a	n/a	Fixation	n/a	n/a	S100
457.0020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
457.6020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
457.8800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
458.4460000000	n/a	n/a	Fixation	n/a	n/a	S100
459.4980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
460.1380000000	n/a	n/a	Response: Up	n/a	n/a	S  1
460.4140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
460.9820000000	n/a	n/a	Fixation	n/a	n/a	S100
462.0120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
462.5380000000	n/a	n/a	Response: Right	n/a	n/a	S  3
462.8000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
463.3660000000	n/a	n/a	Fixation	n/a	n/a	S100
464.3180000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
464.8460000000	n/a	n/a	Response: Right	n/a	n/a	S  3
465.2680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
465.8360000000	n/a	n/a	Fixation	n/a	n/a	S100
466.8860000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
467.3580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
467.6860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
468.2540000000	n/a	n/a	Fixation	n/a	n/a	S100
469.1260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
469.6260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
469.9720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
470.5380000000	n/a	n/a	Fixation	n/a	n/a	S100
471.5600000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
471.9780000000	n/a	n/a	Response: Left	n/a	n/a	S  2
472.3400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
498.4100000000	n/a	n/a	Fixation	n/a	n/a	S100
499.4320000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
500.3180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
500.6620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
501.2280000000	n/a	n/a	Fixation	n/a	n/a	S100
502.2600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
502.7720000000	n/a	n/a	Response: Up	n/a	n/a	S  1
503.0980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
503.6640000000	n/a	n/a	Fixation	n/a	n/a	S100
504.6360000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
505.1560000000	n/a	n/a	Response: Right	n/a	n/a	S  3
505.5160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
506.0820000000	n/a	n/a	Fixation	n/a	n/a	S100
506.9740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
507.4400000000	n/a	n/a	Response: Up	n/a	n/a	S  1
507.7840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
508.3520000000	n/a	n/a	Fixation	n/a	n/a	S100
509.3720000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
509.8280000000	n/a	n/a	Response: Up	n/a	n/a	S  1
510.2520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
510.8200000000	n/a	n/a	Fixation	n/a	n/a	S100
511.8500000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
512.3400000000	n/a	n/a	Response: Right	n/a	n/a	S  3
512.6200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
513.1880000000	n/a	n/a	Fixation	n/a	n/a	S100
514.0500000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
514.4800000000	n/a	n/a	Response: Up	n/a	n/a	S  1
514.7900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
515.3560000000	n/a	n/a	Fixation	n/a	n/a	S100
516.3280000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
516.8040000000	n/a	n/a	Response: Right	n/a	n/a	S  3
517.1240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
517.6920000000	n/a	n/a	Fixation	n/a	n/a	S100
518.6420000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
518.9560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
519.2260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
519.7940000000	n/a	n/a	Fixation	n/a	n/a	S100
520.7040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
521.0800000000	n/a	n/a	Response: Up	n/a	n/a	S  1
521.3440000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
521.9120000000	n/a	n/a	Fixation	n/a	n/a	S100
522.8020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
523.3360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
523.5960000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
524.1640000000	n/a	n/a	Fixation	n/a	n/a	S100
