onset	duration	sample	trial_type	response_time	stim_file	value
264.8440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
265.4120000000	n/a	n/a	Fixation	n/a	n/a	S100
266.3320000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
266.7020000000	n/a	n/a	Response: Up	n/a	n/a	S  1
267.0800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
267.6460000000	n/a	n/a	Fixation	n/a	n/a	S100
268.6180000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
269.2380000000	n/a	n/a	Response: Left	n/a	n/a	S  2
269.6640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
270.2320000000	n/a	n/a	Fixation	n/a	n/a	S100
271.1520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
271.8300000000	n/a	n/a	Response: Right	n/a	n/a	S  3
272.1000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
272.6660000000	n/a	n/a	Fixation	n/a	n/a	S100
273.6880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
274.2500000000	n/a	n/a	Response: Up	n/a	n/a	S  1
274.6020000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
275.1680000000	n/a	n/a	Fixation	n/a	n/a	S100
276.1600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
276.8260000000	n/a	n/a	Response: Up	n/a	n/a	S  1
277.0860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
277.6540000000	n/a	n/a	Fixation	n/a	n/a	S100
278.6460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
279.1100000000	n/a	n/a	Response: Right	n/a	n/a	S  3
279.3880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
279.9560000000	n/a	n/a	Fixation	n/a	n/a	S100
280.9360000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
281.4380000000	n/a	n/a	Response: Up	n/a	n/a	S  1
281.7560000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
282.3240000000	n/a	n/a	Fixation	n/a	n/a	S100
283.2860000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
283.7260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
284.0760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
284.6420000000	n/a	n/a	Fixation	n/a	n/a	S100
285.5240000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
285.9460000000	n/a	n/a	Response: Left	n/a	n/a	S  2
286.3940000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
286.9600000000	n/a	n/a	Fixation	n/a	n/a	S100
287.9920000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
288.5740000000	n/a	n/a	Response: Left	n/a	n/a	S  2
288.8620000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
289.4300000000	n/a	n/a	Fixation	n/a	n/a	S100
290.4400000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
290.7420000000	n/a	n/a	Response: Up	n/a	n/a	S  1
291.0300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
291.5980000000	n/a	n/a	Fixation	n/a	n/a	S100
292.4880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
293.1060000000	n/a	n/a	Response: Up	n/a	n/a	S  1
293.4500000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
294.0160000000	n/a	n/a	Fixation	n/a	n/a	S100
295.0580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
295.5020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
295.8340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
296.4020000000	n/a	n/a	Fixation	n/a	n/a	S100
297.3720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
297.8060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
298.1700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
298.7360000000	n/a	n/a	Fixation	n/a	n/a	S100
299.6680000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
300.0220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
300.4540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
301.0220000000	n/a	n/a	Fixation	n/a	n/a	S100
301.9720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
302.5460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
302.8900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
303.4560000000	n/a	n/a	Fixation	n/a	n/a	S100
304.3880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
304.8660000000	n/a	n/a	Response: Right	n/a	n/a	S  3
305.2740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
305.8420000000	n/a	n/a	Fixation	n/a	n/a	S100
306.7540000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
307.3260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
307.6600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
308.2260000000	n/a	n/a	Fixation	n/a	n/a	S100
309.1480000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
309.6900000000	n/a	n/a	Response: Up	n/a	n/a	S  1
310.1120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
310.6780000000	n/a	n/a	Fixation	n/a	n/a	S100
311.5700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
311.9500000000	n/a	n/a	Response: Up	n/a	n/a	S  1
312.3460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
312.9140000000	n/a	n/a	Fixation	n/a	n/a	S100
313.8260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
314.3260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
314.6660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
315.2320000000	n/a	n/a	Fixation	n/a	n/a	S100
316.1640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
316.5980000000	n/a	n/a	Response: Up	n/a	n/a	S  1
317.0000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
317.5680000000	n/a	n/a	Fixation	n/a	n/a	S100
318.4880000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
318.9900000000	n/a	n/a	Response: Right	n/a	n/a	S  3
319.2860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
319.8520000000	n/a	n/a	Fixation	n/a	n/a	S100
320.7040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
321.2100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
321.5700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
322.1380000000	n/a	n/a	Fixation	n/a	n/a	S100
323.0080000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
323.4460000000	n/a	n/a	Response: Left	n/a	n/a	S  2
323.8220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
324.3900000000	n/a	n/a	Fixation	n/a	n/a	S100
325.4300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
325.8700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
326.2580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
326.8240000000	n/a	n/a	Fixation	n/a	n/a	S100
327.6760000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
328.2420000000	n/a	n/a	Response: Up	n/a	n/a	S  1
328.6920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
329.2600000000	n/a	n/a	Fixation	n/a	n/a	S100
330.2000000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
330.6860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
330.9940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
331.5620000000	n/a	n/a	Fixation	n/a	n/a	S100
332.4920000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
333.0700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
333.3460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
333.9140000000	n/a	n/a	Fixation	n/a	n/a	S100
334.9540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
335.4500000000	n/a	n/a	Response: Right	n/a	n/a	S  3
335.9140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
336.4820000000	n/a	n/a	Fixation	n/a	n/a	S100
337.4740000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
337.9500000000	n/a	n/a	Response: Up	n/a	n/a	S  1
338.3840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
338.9500000000	n/a	n/a	Fixation	n/a	n/a	S100
339.8620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
340.2640000000	n/a	n/a	Response: Up	n/a	n/a	S  1
340.6680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
341.2360000000	n/a	n/a	Fixation	n/a	n/a	S100
342.2660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
342.9200000000	n/a	n/a	Response: Left	n/a	n/a	S  2
343.3380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
343.9040000000	n/a	n/a	Fixation	n/a	n/a	S100
344.9160000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
345.4120000000	n/a	n/a	Response: Right	n/a	n/a	S  3
345.7060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
346.2720000000	n/a	n/a	Fixation	n/a	n/a	S100
347.3240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
347.7920000000	n/a	n/a	Response: Up	n/a	n/a	S  1
348.1580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
348.7240000000	n/a	n/a	Fixation	n/a	n/a	S100
349.7460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
350.0920000000	n/a	n/a	Response: Up	n/a	n/a	S  1
350.4600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
351.0260000000	n/a	n/a	Fixation	n/a	n/a	S100
352.0180000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
352.3680000000	n/a	n/a	Response: Up	n/a	n/a	S  1
352.7100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
353.2780000000	n/a	n/a	Fixation	n/a	n/a	S100
354.1400000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
354.6680000000	n/a	n/a	Response: Right	n/a	n/a	S  3
355.0800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
355.6460000000	n/a	n/a	Fixation	n/a	n/a	S100
356.6080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
356.9960000000	n/a	n/a	Response: Up	n/a	n/a	S  1
357.4480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
358.0140000000	n/a	n/a	Fixation	n/a	n/a	S100
358.9260000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
359.4440000000	n/a	n/a	Response: Up	n/a	n/a	S  1
359.7160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
360.2840000000	n/a	n/a	Fixation	n/a	n/a	S100
361.2540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
361.8120000000	n/a	n/a	Response: Left	n/a	n/a	S  2
362.2520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
362.8180000000	n/a	n/a	Fixation	n/a	n/a	S100
363.6900000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
364.1120000000	n/a	n/a	Response: Left	n/a	n/a	S  2
364.4360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
365.0040000000	n/a	n/a	Fixation	n/a	n/a	S100
365.9440000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
366.5080000000	n/a	n/a	Response: Right	n/a	n/a	S  3
366.8380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
367.4060000000	n/a	n/a	Fixation	n/a	n/a	S100
368.3460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
368.9240000000	n/a	n/a	Response: Up	n/a	n/a	S  1
369.2560000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
369.8240000000	n/a	n/a	Fixation	n/a	n/a	S100
370.7160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
371.1480000000	n/a	n/a	Response: Right	n/a	n/a	S  3
371.5920000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
372.1580000000	n/a	n/a	Fixation	n/a	n/a	S100
373.0100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
373.5200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
373.8940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
374.4600000000	n/a	n/a	Fixation	n/a	n/a	S100
375.3820000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
375.9160000000	n/a	n/a	Response: Left	n/a	n/a	S  2
376.3460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
376.9120000000	n/a	n/a	Fixation	n/a	n/a	S100
377.8640000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
378.3360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
378.6980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
379.2640000000	n/a	n/a	Fixation	n/a	n/a	S100
380.3060000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
380.7760000000	n/a	n/a	Response: Left	n/a	n/a	S  2
381.1500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
381.7160000000	n/a	n/a	Fixation	n/a	n/a	S100
382.6880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
383.1360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
383.4500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
384.0180000000	n/a	n/a	Fixation	n/a	n/a	S100
384.8900000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
385.3320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
385.7860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
386.3540000000	n/a	n/a	Fixation	n/a	n/a	S100
387.3440000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
387.8200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
388.1220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
388.6880000000	n/a	n/a	Fixation	n/a	n/a	S100
389.6500000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
390.1520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
390.4220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
390.9900000000	n/a	n/a	Fixation	n/a	n/a	S100
391.9720000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
392.5240000000	n/a	n/a	Response: Up	n/a	n/a	S  1
392.8080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
393.3760000000	n/a	n/a	Fixation	n/a	n/a	S100
394.2260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
394.6920000000	n/a	n/a	Response: Up	n/a	n/a	S  1
395.1100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
395.6760000000	n/a	n/a	Fixation	n/a	n/a	S100
396.7280000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
397.0880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
397.4280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
397.9960000000	n/a	n/a	Fixation	n/a	n/a	S100
398.9860000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
399.4360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
399.7300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
400.2980000000	n/a	n/a	Fixation	n/a	n/a	S100
401.2380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
401.7560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
402.0820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
402.6480000000	n/a	n/a	Fixation	n/a	n/a	S100
403.5300000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
404.0640000000	n/a	n/a	Response: Up	n/a	n/a	S  1
404.4340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
405.0000000000	n/a	n/a	Fixation	n/a	n/a	S100
405.9320000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
406.4480000000	n/a	n/a	Response: Left	n/a	n/a	S  2
406.7180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
407.2860000000	n/a	n/a	Fixation	n/a	n/a	S100
408.2160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
408.6400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
408.9700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
409.5380000000	n/a	n/a	Fixation	n/a	n/a	S100
410.5280000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
410.9080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
411.3380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
411.9060000000	n/a	n/a	Fixation	n/a	n/a	S100
412.9180000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
413.4480000000	n/a	n/a	Response: Right	n/a	n/a	S  3
413.7740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
414.3420000000	n/a	n/a	Fixation	n/a	n/a	S100
415.3020000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
415.7640000000	n/a	n/a	Response: Up	n/a	n/a	S  1
416.0600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
416.6260000000	n/a	n/a	Fixation	n/a	n/a	S100
417.5280000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
418.2080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
418.5280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
419.0940000000	n/a	n/a	Fixation	n/a	n/a	S100
420.1460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
420.6160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
420.8960000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
421.4640000000	n/a	n/a	Fixation	n/a	n/a	S100
422.4740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
423.0280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
423.4480000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
424.0160000000	n/a	n/a	Fixation	n/a	n/a	S100
424.8960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
425.4160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
425.7840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
426.3500000000	n/a	n/a	Fixation	n/a	n/a	S100
427.2120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
427.7400000000	n/a	n/a	Response: Right	n/a	n/a	S  3
428.1020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
428.6680000000	n/a	n/a	Fixation	n/a	n/a	S100
429.7100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
430.2680000000	n/a	n/a	Response: Left	n/a	n/a	S  2
430.6040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
474.1200000000	n/a	n/a	Fixation	n/a	n/a	S100
475.1720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
475.8800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
476.1540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
476.7220000000	n/a	n/a	Fixation	n/a	n/a	S100
477.6540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
478.1360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
478.5240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
479.0900000000	n/a	n/a	Fixation	n/a	n/a	S100
480.0020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
480.4600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
480.8240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
481.3920000000	n/a	n/a	Fixation	n/a	n/a	S100
482.3140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
482.7340000000	n/a	n/a	Response: Up	n/a	n/a	S  1
483.1760000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
483.7440000000	n/a	n/a	Fixation	n/a	n/a	S100
484.7660000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
485.1420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
485.4780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
486.0460000000	n/a	n/a	Fixation	n/a	n/a	S100
487.0260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
487.4780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
487.8300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
488.3980000000	n/a	n/a	Fixation	n/a	n/a	S100
489.3680000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
489.8660000000	n/a	n/a	Response: Right	n/a	n/a	S  3
490.2160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
490.7820000000	n/a	n/a	Fixation	n/a	n/a	S100
491.7440000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
492.1860000000	n/a	n/a	Response: Left	n/a	n/a	S  2
492.5500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
493.1180000000	n/a	n/a	Fixation	n/a	n/a	S100
494.0080000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
494.4980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
494.8680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
495.4360000000	n/a	n/a	Fixation	n/a	n/a	S100
496.3780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
496.7820000000	n/a	n/a	Response: Left	n/a	n/a	S  2
497.2040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
497.7720000000	n/a	n/a	Fixation	n/a	n/a	S100
498.7220000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
499.1420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
499.6060000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
500.1740000000	n/a	n/a	Fixation	n/a	n/a	S100
