onset	duration	sample	trial_type	response_time	stim_file	value
418.2640000000	n/a	n/a	Response: Up	n/a	n/a	S  1
418.5860000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
419.1520000000	n/a	n/a	Fixation	n/a	n/a	S100
420.0540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
420.7600000000	n/a	n/a	Response: Right	n/a	n/a	S  3
421.0540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
421.6220000000	n/a	n/a	Fixation	n/a	n/a	S100
422.5420000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
422.9880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
423.4400000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
424.0060000000	n/a	n/a	Fixation	n/a	n/a	S100
425.0180000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
426.0760000000	n/a	n/a	Response: Up	n/a	n/a	S  1
426.3740000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
426.9420000000	n/a	n/a	Fixation	n/a	n/a	S100
427.8720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
428.8760000000	n/a	n/a	Response: Up	n/a	n/a	S  1
429.2940000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
429.8600000000	n/a	n/a	Fixation	n/a	n/a	S100
430.8420000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
431.2240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
431.4960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
432.0620000000	n/a	n/a	Fixation	n/a	n/a	S100
433.1040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
433.5600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
433.9980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
434.5640000000	n/a	n/a	Fixation	n/a	n/a	S100
435.4860000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
435.9320000000	n/a	n/a	Response: Left	n/a	n/a	S  2
436.2820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
436.8500000000	n/a	n/a	Fixation	n/a	n/a	S100
437.7500000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
438.1680000000	n/a	n/a	Response: Left	n/a	n/a	S  2
438.5000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
439.0680000000	n/a	n/a	Fixation	n/a	n/a	S100
439.9380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
440.4520000000	n/a	n/a	Response: Right	n/a	n/a	S  3
440.8860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
441.4520000000	n/a	n/a	Fixation	n/a	n/a	S100
442.3340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
442.8080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
443.2040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
443.7720000000	n/a	n/a	Fixation	n/a	n/a	S100
444.6420000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
445.1200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
445.5900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
446.1560000000	n/a	n/a	Fixation	n/a	n/a	S100
447.0080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
447.4520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
447.7240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
448.2920000000	n/a	n/a	Fixation	n/a	n/a	S100
449.3220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
449.9080000000	n/a	n/a	Response: Right	n/a	n/a	S  3
450.2760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
450.8440000000	n/a	n/a	Fixation	n/a	n/a	S100
451.6940000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
452.2360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
452.6940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
453.2620000000	n/a	n/a	Fixation	n/a	n/a	S100
454.1320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
454.5440000000	n/a	n/a	Response: Left	n/a	n/a	S  2
454.8460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
455.4140000000	n/a	n/a	Fixation	n/a	n/a	S100
456.4140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
456.9040000000	n/a	n/a	Response: Right	n/a	n/a	S  3
457.2640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
457.8320000000	n/a	n/a	Fixation	n/a	n/a	S100
458.7540000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
459.2000000000	n/a	n/a	Response: Left	n/a	n/a	S  2
459.5340000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
460.1000000000	n/a	n/a	Fixation	n/a	n/a	S100
460.9620000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
461.5600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
461.8340000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
462.4020000000	n/a	n/a	Fixation	n/a	n/a	S100
463.4340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
463.9080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
464.2360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
464.8040000000	n/a	n/a	Fixation	n/a	n/a	S100
465.7560000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
466.2080000000	n/a	n/a	Response: Up	n/a	n/a	S  1
466.6380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
467.2060000000	n/a	n/a	Fixation	n/a	n/a	S100
468.2260000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
468.6960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
469.1240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
469.6900000000	n/a	n/a	Fixation	n/a	n/a	S100
470.6320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
471.1360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
471.4260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
471.9920000000	n/a	n/a	Fixation	n/a	n/a	S100
472.9340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
473.3560000000	n/a	n/a	Response: Right	n/a	n/a	S  3
473.8100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
474.3780000000	n/a	n/a	Fixation	n/a	n/a	S100
475.2400000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
475.7360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
476.0620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
476.6300000000	n/a	n/a	Fixation	n/a	n/a	S100
477.6600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
478.1480000000	n/a	n/a	Response: Right	n/a	n/a	S  3
478.4480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
479.0140000000	n/a	n/a	Fixation	n/a	n/a	S100
480.0260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
480.4560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
480.8000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
481.3660000000	n/a	n/a	Fixation	n/a	n/a	S100
482.2380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
482.7680000000	n/a	n/a	Response: Right	n/a	n/a	S  3
483.2020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
483.7680000000	n/a	n/a	Fixation	n/a	n/a	S100
484.8100000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
485.2160000000	n/a	n/a	Response: Left	n/a	n/a	S  2
485.6360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
486.2040000000	n/a	n/a	Fixation	n/a	n/a	S100
487.2540000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
487.7920000000	n/a	n/a	Response: Right	n/a	n/a	S  3
488.1880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
488.7560000000	n/a	n/a	Fixation	n/a	n/a	S100
489.6760000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
490.2160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
490.4900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
491.0580000000	n/a	n/a	Fixation	n/a	n/a	S100
492.0780000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
492.5040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
492.8080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
493.3760000000	n/a	n/a	Fixation	n/a	n/a	S100
494.3260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
494.8000000000	n/a	n/a	Response: Left	n/a	n/a	S  2
495.1100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
495.6780000000	n/a	n/a	Fixation	n/a	n/a	S100
496.6480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
497.1320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
497.5960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
498.1620000000	n/a	n/a	Fixation	n/a	n/a	S100
499.0240000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
499.5080000000	n/a	n/a	Response: Up	n/a	n/a	S  1
499.9640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
500.5320000000	n/a	n/a	Fixation	n/a	n/a	S100
501.4820000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
501.9040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
502.3000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
502.8660000000	n/a	n/a	Fixation	n/a	n/a	S100
503.8080000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
504.2920000000	n/a	n/a	Response: Right	n/a	n/a	S  3
504.6340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
505.2020000000	n/a	n/a	Fixation	n/a	n/a	S100
506.2320000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
506.6920000000	n/a	n/a	Response: Up	n/a	n/a	S  1
506.9860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
507.5540000000	n/a	n/a	Fixation	n/a	n/a	S100
508.4940000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
508.9600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
509.3720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
509.9380000000	n/a	n/a	Fixation	n/a	n/a	S100
510.8100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
511.3040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
511.6720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
512.2400000000	n/a	n/a	Fixation	n/a	n/a	S100
513.2420000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
513.8240000000	n/a	n/a	Response: Up	n/a	n/a	S  1
514.2240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
514.7920000000	n/a	n/a	Fixation	n/a	n/a	S100
515.8040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
516.2360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
516.5760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
517.1440000000	n/a	n/a	Fixation	n/a	n/a	S100
518.1640000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
518.8580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
519.1460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
519.7120000000	n/a	n/a	Fixation	n/a	n/a	S100
520.5940000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
521.3580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
521.6480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
522.2140000000	n/a	n/a	Fixation	n/a	n/a	S100
523.0660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
523.6100000000	n/a	n/a	Response: Right	n/a	n/a	S  3
523.9480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
524.5160000000	n/a	n/a	Fixation	n/a	n/a	S100
525.4680000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
525.9980000000	n/a	n/a	Response: Up	n/a	n/a	S  1
526.4180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
526.9840000000	n/a	n/a	Fixation	n/a	n/a	S100
528.0060000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
528.5700000000	n/a	n/a	Response: Right	n/a	n/a	S  3
528.8360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
529.4020000000	n/a	n/a	Fixation	n/a	n/a	S100
530.3140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
530.7380000000	n/a	n/a	Response: Left	n/a	n/a	S  2
531.0200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
531.5880000000	n/a	n/a	Fixation	n/a	n/a	S100
532.5000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
532.9980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
533.2900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
533.8560000000	n/a	n/a	Fixation	n/a	n/a	S100
534.8580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
535.3620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
535.6920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
536.2580000000	n/a	n/a	Fixation	n/a	n/a	S100
537.2800000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
537.7780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
538.2440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
538.8100000000	n/a	n/a	Fixation	n/a	n/a	S100
539.7020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
540.2740000000	n/a	n/a	Response: Right	n/a	n/a	S  3
540.7280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
541.2960000000	n/a	n/a	Fixation	n/a	n/a	S100
542.1460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
542.6060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
542.9300000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
543.4980000000	n/a	n/a	Fixation	n/a	n/a	S100
544.4380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
544.9260000000	n/a	n/a	Response: Up	n/a	n/a	S  1
545.2160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
545.7820000000	n/a	n/a	Fixation	n/a	n/a	S100
546.7440000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
547.1940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
547.4840000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
548.0500000000	n/a	n/a	Fixation	n/a	n/a	S100
549.0020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
549.4540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
549.8860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
550.4520000000	n/a	n/a	Fixation	n/a	n/a	S100
551.3340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
551.9100000000	n/a	n/a	Response: Right	n/a	n/a	S  3
552.3540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
552.9200000000	n/a	n/a	Fixation	n/a	n/a	S100
553.8720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
554.3620000000	n/a	n/a	Response: Left	n/a	n/a	S  2
554.8220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
555.3900000000	n/a	n/a	Fixation	n/a	n/a	S100
556.3200000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
556.8580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
557.2400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
557.8080000000	n/a	n/a	Fixation	n/a	n/a	S100
558.6700000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
559.2100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
559.6600000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
560.2260000000	n/a	n/a	Fixation	n/a	n/a	S100
561.1880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
561.7380000000	n/a	n/a	Response: Up	n/a	n/a	S  1
562.1120000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
562.6780000000	n/a	n/a	Fixation	n/a	n/a	S100
563.7000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
564.8260000000	n/a	n/a	Response: Up	n/a	n/a	S  1
565.1640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
565.7300000000	n/a	n/a	Fixation	n/a	n/a	S100
566.7520000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
567.2180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
567.6480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
568.2160000000	n/a	n/a	Fixation	n/a	n/a	S100
569.1080000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
569.6140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
569.9340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
570.5000000000	n/a	n/a	Fixation	n/a	n/a	S100
571.5320000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
572.0740000000	n/a	n/a	Response: Right	n/a	n/a	S  3
572.5360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
573.1020000000	n/a	n/a	Fixation	n/a	n/a	S100
574.0340000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
574.4940000000	n/a	n/a	Response: Right	n/a	n/a	S  3
574.8700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
575.4380000000	n/a	n/a	Fixation	n/a	n/a	S100
576.3300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
577.0540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
577.3720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
577.9400000000	n/a	n/a	Fixation	n/a	n/a	S100
578.8420000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
579.4140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
579.7080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
580.2760000000	n/a	n/a	Fixation	n/a	n/a	S100
581.2660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
581.9940000000	n/a	n/a	Response: Right	n/a	n/a	S  3
582.3760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
582.9440000000	n/a	n/a	Fixation	n/a	n/a	S100
583.8740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
584.3500000000	n/a	n/a	Response: Left	n/a	n/a	S  2
584.7780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
602.5420000000	n/a	n/a	Fixation	n/a	n/a	S100
603.5440000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
605.5280000000	n/a	n/a	Feedback Null: "No Response"	n/a	n/a	S  4
606.0940000000	n/a	n/a	Fixation	n/a	n/a	S100
607.0160000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
607.8780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
608.2960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
608.8640000000	n/a	n/a	Fixation	n/a	n/a	S100
609.7340000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
610.3580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
610.7480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
611.3160000000	n/a	n/a	Fixation	n/a	n/a	S100
612.2160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
612.7380000000	n/a	n/a	Response: Right	n/a	n/a	S  3
613.0660000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
613.6340000000	n/a	n/a	Fixation	n/a	n/a	S100
614.4840000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
615.0820000000	n/a	n/a	Response: Left	n/a	n/a	S  2
615.5520000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
616.1180000000	n/a	n/a	Fixation	n/a	n/a	S100
617.1200000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
617.6500000000	n/a	n/a	Response: Right	n/a	n/a	S  3
618.0200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
618.5880000000	n/a	n/a	Fixation	n/a	n/a	S100
619.6180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
620.0540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
620.3720000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
620.9400000000	n/a	n/a	Fixation	n/a	n/a	S100
621.9700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
622.5620000000	n/a	n/a	Response: Left	n/a	n/a	S  2
622.8900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
623.4580000000	n/a	n/a	Fixation	n/a	n/a	S100
624.3300000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
624.7900000000	n/a	n/a	Response: Left	n/a	n/a	S  2
625.1920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
625.7600000000	n/a	n/a	Fixation	n/a	n/a	S100
626.7900000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
627.3620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
627.6620000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
628.2280000000	n/a	n/a	Fixation	n/a	n/a	S100
629.1900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
630.6260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
630.8960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
631.4640000000	n/a	n/a	Fixation	n/a	n/a	S100
632.5160000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
633.0060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
633.3480000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
633.9160000000	n/a	n/a	Fixation	n/a	n/a	S100
634.9060000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
635.3940000000	n/a	n/a	Response: Left	n/a	n/a	S  2
635.8180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
636.3840000000	n/a	n/a	Fixation	n/a	n/a	S100
637.4060000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
637.8940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
638.3020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
638.8700000000	n/a	n/a	Fixation	n/a	n/a	S100
639.9200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
640.7740000000	n/a	n/a	Response: Right	n/a	n/a	S  3
641.1040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
641.6720000000	n/a	n/a	Fixation	n/a	n/a	S100
642.6720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
643.2100000000	n/a	n/a	Response: Up	n/a	n/a	S  1
643.5400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
644.1060000000	n/a	n/a	Fixation	n/a	n/a	S100
645.1580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
645.9180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
646.3080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
646.8760000000	n/a	n/a	Fixation	n/a	n/a	S100
647.7360000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
648.2580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
648.5940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
649.1600000000	n/a	n/a	Fixation	n/a	n/a	S100
650.1720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
650.5620000000	n/a	n/a	Response: Left	n/a	n/a	S  2
650.9120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
651.4800000000	n/a	n/a	Fixation	n/a	n/a	S100
652.3600000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
652.8220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
653.1140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
653.6800000000	n/a	n/a	Fixation	n/a	n/a	S100
654.6920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
655.1560000000	n/a	n/a	Response: Right	n/a	n/a	S  3
655.5480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
656.1160000000	n/a	n/a	Fixation	n/a	n/a	S100
657.1380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
657.5280000000	n/a	n/a	Response: Left	n/a	n/a	S  2
657.8180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
658.3840000000	n/a	n/a	Fixation	n/a	n/a	S100
