onset	duration	sample	trial_type	response_time	stim_file	value
221.4140000000	n/a	n/a	Fixation	n/a	n/a	S100
222.4340000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
222.8740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
223.2980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
223.8640000000	n/a	n/a	Fixation	n/a	n/a	S100
224.8360000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
225.2700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
225.7000000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
226.2660000000	n/a	n/a	Fixation	n/a	n/a	S100
227.1480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
227.6100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
227.9840000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
228.5520000000	n/a	n/a	Fixation	n/a	n/a	S100
229.4020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
229.9940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
230.3040000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
230.8700000000	n/a	n/a	Fixation	n/a	n/a	S100
231.9120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
232.4300000000	n/a	n/a	Response: Right	n/a	n/a	S  3
232.8060000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
233.3720000000	n/a	n/a	Fixation	n/a	n/a	S100
234.3140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
234.9620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
235.3900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
235.9580000000	n/a	n/a	Fixation	n/a	n/a	S100
237.0080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
237.4300000000	n/a	n/a	Response: Right	n/a	n/a	S  3
237.8920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
238.4600000000	n/a	n/a	Fixation	n/a	n/a	S100
239.3200000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
239.8340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
240.0940000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
240.6620000000	n/a	n/a	Fixation	n/a	n/a	S100
241.7020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
242.1580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
242.4620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
243.0300000000	n/a	n/a	Fixation	n/a	n/a	S100
243.9700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
244.4820000000	n/a	n/a	Response: Left	n/a	n/a	S  2
244.9300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
245.4980000000	n/a	n/a	Fixation	n/a	n/a	S100
246.4900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
246.9940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
247.2820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
247.8500000000	n/a	n/a	Fixation	n/a	n/a	S100
248.7220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
249.1900000000	n/a	n/a	Response: Up	n/a	n/a	S  1
249.6180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
250.1840000000	n/a	n/a	Fixation	n/a	n/a	S100
251.1760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
251.7100000000	n/a	n/a	Response: Right	n/a	n/a	S  3
252.0200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
252.5860000000	n/a	n/a	Fixation	n/a	n/a	S100
253.5380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
253.9900000000	n/a	n/a	Response: Left	n/a	n/a	S  2
254.3220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
254.8880000000	n/a	n/a	Fixation	n/a	n/a	S100
255.7800000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
256.3260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
256.7560000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
257.3240000000	n/a	n/a	Fixation	n/a	n/a	S100
258.2540000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
258.6940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
259.0080000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
259.5760000000	n/a	n/a	Fixation	n/a	n/a	S100
260.4760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
260.9140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
261.2600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
261.8280000000	n/a	n/a	Fixation	n/a	n/a	S100
262.8480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
263.3420000000	n/a	n/a	Response: Right	n/a	n/a	S  3
263.6960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
264.2620000000	n/a	n/a	Fixation	n/a	n/a	S100
265.1940000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
265.6860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
266.1140000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
266.6800000000	n/a	n/a	Fixation	n/a	n/a	S100
267.5520000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
268.2580000000	n/a	n/a	Response: Left	n/a	n/a	S  2
268.7160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
269.2820000000	n/a	n/a	Fixation	n/a	n/a	S100
270.2140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
270.7540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
271.0180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
271.5840000000	n/a	n/a	Fixation	n/a	n/a	S100
272.6260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
273.0740000000	n/a	n/a	Response: Left	n/a	n/a	S  2
273.3860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
273.9520000000	n/a	n/a	Fixation	n/a	n/a	S100
274.8540000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
275.4420000000	n/a	n/a	Response: Right	n/a	n/a	S  3
275.8220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
276.3880000000	n/a	n/a	Fixation	n/a	n/a	S100
277.2600000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
277.8780000000	n/a	n/a	Response: Right	n/a	n/a	S  3
278.3060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
278.8740000000	n/a	n/a	Fixation	n/a	n/a	S100
279.7840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
280.4020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
280.7920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
281.3580000000	n/a	n/a	Fixation	n/a	n/a	S100
282.3200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
283.2060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
283.5600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
284.1280000000	n/a	n/a	Fixation	n/a	n/a	S100
285.1680000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
285.6620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
286.0120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
286.5800000000	n/a	n/a	Fixation	n/a	n/a	S100
287.5500000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
288.0980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
288.5480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
289.1140000000	n/a	n/a	Fixation	n/a	n/a	S100
290.0760000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
290.6220000000	n/a	n/a	Response: Right	n/a	n/a	S  3
290.9500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
291.5160000000	n/a	n/a	Fixation	n/a	n/a	S100
292.4180000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
292.9460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
293.2340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
293.8020000000	n/a	n/a	Fixation	n/a	n/a	S100
294.7720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
295.3340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
295.7700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
296.3360000000	n/a	n/a	Fixation	n/a	n/a	S100
297.2080000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
297.6620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
297.9220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
298.4880000000	n/a	n/a	Fixation	n/a	n/a	S100
299.5200000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
299.9620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
300.2900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
300.8560000000	n/a	n/a	Fixation	n/a	n/a	S100
301.7480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
302.3060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
302.6580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
303.2260000000	n/a	n/a	Fixation	n/a	n/a	S100
304.2460000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
304.7460000000	n/a	n/a	Response: Right	n/a	n/a	S  3
305.0260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
305.5940000000	n/a	n/a	Fixation	n/a	n/a	S100
306.5040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
307.0420000000	n/a	n/a	Response: Up	n/a	n/a	S  1
307.4960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
308.0620000000	n/a	n/a	Fixation	n/a	n/a	S100
309.0340000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
309.4700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
309.7640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
310.3300000000	n/a	n/a	Fixation	n/a	n/a	S100
311.2620000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
311.6780000000	n/a	n/a	Response: Left	n/a	n/a	S  2
312.0320000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
312.6000000000	n/a	n/a	Fixation	n/a	n/a	S100
313.6000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
314.1540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
314.5340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
315.1000000000	n/a	n/a	Fixation	n/a	n/a	S100
316.0920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
316.6140000000	n/a	n/a	Response: Up	n/a	n/a	S  1
316.9860000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
317.5520000000	n/a	n/a	Fixation	n/a	n/a	S100
318.5740000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
319.2700000000	n/a	n/a	Response: Right	n/a	n/a	S  3
319.6220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
320.1880000000	n/a	n/a	Fixation	n/a	n/a	S100
321.1600000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
321.7300000000	n/a	n/a	Response: Left	n/a	n/a	S  2
322.0060000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
322.5740000000	n/a	n/a	Fixation	n/a	n/a	S100
323.5340000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
324.3220000000	n/a	n/a	Response: Right	n/a	n/a	S  3
324.7080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
325.2760000000	n/a	n/a	Fixation	n/a	n/a	S100
326.1760000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
326.7040000000	n/a	n/a	Response: Right	n/a	n/a	S  3
327.0940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
327.6600000000	n/a	n/a	Fixation	n/a	n/a	S100
328.7020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
329.1800000000	n/a	n/a	Response: Right	n/a	n/a	S  3
329.5960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
330.1620000000	n/a	n/a	Fixation	n/a	n/a	S100
331.1040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
331.5760000000	n/a	n/a	Response: Right	n/a	n/a	S  3
331.8800000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
332.4480000000	n/a	n/a	Fixation	n/a	n/a	S100
333.3780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
333.9320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
334.3660000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
334.9320000000	n/a	n/a	Fixation	n/a	n/a	S100
335.8640000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
336.6360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
337.0680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
337.6340000000	n/a	n/a	Fixation	n/a	n/a	S100
338.6560000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
339.3080000000	n/a	n/a	Response: Right	n/a	n/a	S  3
339.7700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
340.3360000000	n/a	n/a	Fixation	n/a	n/a	S100
341.3480000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
341.9040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
342.2880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
342.8560000000	n/a	n/a	Fixation	n/a	n/a	S100
343.7760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
344.3040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
344.7560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
345.3240000000	n/a	n/a	Fixation	n/a	n/a	S100
346.3660000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
346.9240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
347.2080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
347.7760000000	n/a	n/a	Fixation	n/a	n/a	S100
348.7960000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
349.3640000000	n/a	n/a	Response: Right	n/a	n/a	S  3
349.7440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
350.3100000000	n/a	n/a	Fixation	n/a	n/a	S100
351.3320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
351.8600000000	n/a	n/a	Response: Right	n/a	n/a	S  3
352.2300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
352.7960000000	n/a	n/a	Fixation	n/a	n/a	S100
353.7780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
354.3000000000	n/a	n/a	Response: Right	n/a	n/a	S  3
354.5800000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
355.1480000000	n/a	n/a	Fixation	n/a	n/a	S100
356.0600000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
356.4240000000	n/a	n/a	Response: Up	n/a	n/a	S  1
356.7320000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
357.3000000000	n/a	n/a	Fixation	n/a	n/a	S100
358.1800000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
358.6600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
359.1020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
359.6680000000	n/a	n/a	Fixation	n/a	n/a	S100
360.6800000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
361.2040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
361.5860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
362.1540000000	n/a	n/a	Fixation	n/a	n/a	S100
363.0340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
363.5320000000	n/a	n/a	Response: Left	n/a	n/a	S  2
363.9540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
364.5220000000	n/a	n/a	Fixation	n/a	n/a	S100
365.5020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
366.0600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
366.3900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
366.9560000000	n/a	n/a	Fixation	n/a	n/a	S100
367.9580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
368.4680000000	n/a	n/a	Response: Right	n/a	n/a	S  3
368.8260000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
369.3920000000	n/a	n/a	Fixation	n/a	n/a	S100
370.4140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
370.9560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
371.3600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
371.9280000000	n/a	n/a	Fixation	n/a	n/a	S100
372.8280000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
373.7280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
374.0960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
374.6620000000	n/a	n/a	Fixation	n/a	n/a	S100
375.6140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
376.1640000000	n/a	n/a	Response: Up	n/a	n/a	S  1
376.4480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
377.0140000000	n/a	n/a	Fixation	n/a	n/a	S100
378.0260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
378.5560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
379.0000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
427.1020000000	n/a	n/a	Fixation	n/a	n/a	S100
428.0340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
428.8400000000	n/a	n/a	Response: Up	n/a	n/a	S  1
429.2040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
429.7720000000	n/a	n/a	Fixation	n/a	n/a	S100
430.7120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
431.1640000000	n/a	n/a	Response: Right	n/a	n/a	S  3
431.5060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
432.0740000000	n/a	n/a	Fixation	n/a	n/a	S100
433.0140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
433.4600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
433.9080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
434.4740000000	n/a	n/a	Fixation	n/a	n/a	S100
435.3760000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
435.8520000000	n/a	n/a	Response: Up	n/a	n/a	S  1
436.3100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
436.8760000000	n/a	n/a	Fixation	n/a	n/a	S100
437.7280000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
438.1920000000	n/a	n/a	Response: Left	n/a	n/a	S  2
438.5940000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
439.1620000000	n/a	n/a	Fixation	n/a	n/a	S100
440.0140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
440.4160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
440.8300000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
441.3960000000	n/a	n/a	Fixation	n/a	n/a	S100
442.2680000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
442.7280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
443.1480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
443.7160000000	n/a	n/a	Fixation	n/a	n/a	S100
444.5760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
445.0080000000	n/a	n/a	Response: Up	n/a	n/a	S  1
445.3660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
445.9340000000	n/a	n/a	Fixation	n/a	n/a	S100
446.9140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
447.7960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
448.2180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
448.7860000000	n/a	n/a	Fixation	n/a	n/a	S100
449.7060000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
450.2280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
450.5380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
451.1040000000	n/a	n/a	Fixation	n/a	n/a	S100
452.0960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
452.6040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
452.9380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
453.5060000000	n/a	n/a	Fixation	n/a	n/a	S100
